gpsTimestamp,latitude,longitude,height,velocityNorth,velocityEast,velocityDown,speed,track,positionDOP,satellites,fix,year,month,day,hour,minute,second,nanosecond,accuracy
8510528008,41.8087044,14.0550528,1457.73706,0.0949999988,0.0379999988,-0.150999993,0.103,6.30707979,1.35000002,13,3,2023,9,19,11,42,47,800369644,4
8510728012,41.8087044,14.0550528,1457.74097,0.101999998,0.0109999999,-0.223000005,0.103,6.30707979,1.35000002,13,3,2023,9,19,11,42,48,370189,4
8510928012,41.8087044,14.0550528,1457.74902,0.175999999,-0.0170000009,-0.153999999,0.175999999,6.30707979,1.35000002,13,3,2023,9,19,11,42,48,200370734,4
8511128012,41.8087044,14.0550528,1457.78101,0.157000005,0.0209999997,-0.114,0.158000007,6.30707979,1.30999994,14,3,2023,9,19,11,42,48,400371279,4
8511328012,41.8087044,14.0550528,1457.78894,0.075000003,0.0209999997,-0.101999998,0.0780000016,6.30707979,1.30999994,14,3,2023,9,19,11,42,48,600371824,4
8511528016,41.8087044,14.0550528,1457.77795,0.0610000007,-0.0120000001,-0.101000004,0.061999999,6.30707979,1.30999994,14,3,2023,9,19,11,42,48,800372370,4
8511728016,41.8087044,14.0550528,1457.76501,-0.136999995,-0.050999999,0.143000007,0.145999998,6.30707979,1.30999994,14,3,2023,9,19,11,42,49,372915,4
8511928016,41.8087044,14.0550528,1457.79102,-0.0810000002,-0.0379999988,-0.0109999999,0.0900000036,6.30707979,1.30999994,14,3,2023,9,19,11,42,49,200373460,4
8512128016,41.8087044,14.0550528,1457.79004,0.0489999987,0.0250000004,-0.0250000004,0.0549999997,6.30707979,1.30999994,14,3,2023,9,19,11,42,49,400374005,4
8512328016,41.8087044,14.0550528,1457.81494,-0.226999998,-0.0189999994,0.238000005,0.228,6.30707979,1.30999994,14,3,2023,9,19,11,42,49,600374550,4
8512528020,41.8087044,14.0550528,1457.79004,-0.116999999,0.0109999999,0.0520000011,0.118000001,6.30707979,1.30999994,14,3,2023,9,19,11,42,49,800375095,4
8512728020,41.8087044,14.0550528,1457.78101,0.0890000015,0.00100000005,0.0979999974,0.0890000015,6.30707979,1.30999994,14,3,2023,9,19,11,42,50,375640,4
8512928020,41.8087044,14.0550528,1457.79102,0.0670000017,-0.0280000009,-0.0780000016,0.0729999989,6.30707979,1.30999994,14,3,2023,9,19,11,42,50,200376185,4
8513128020,41.8087044,14.0550528,1457.82397,-0.293000013,-0.0329999998,0.300000012,0.294999987,6.30707979,1.30999994,14,3,2023,9,19,11,42,50,400376730,4
8513328024,41.8087044,14.0550528,1457.81299,-0.00700000022,-0.0140000004,0.0350000001,0.0160000008,6.30707979,1.30999994,14,3,2023,9,19,11,42,50,600377275,4
8513528024,41.8087044,14.0550528,1457.81799,0.0260000005,0.00800000038,-0.178000003,0.0270000007,6.30707979,1.30999994,14,3,2023,9,19,11,42,50,800377821,4
8513728024,41.8087044,14.0550528,1457.87195,-0.195999995,-0.0359999985,0.30399999,0.199000001,6.30707979,1.30999994,14,3,2023,9,19,11,42,51,378365,4
8513928028,41.8087044,14.0550528,1457.86206,-0.254000008,-0.0599999987,0.228,0.261000007,6.30707979,1.30999994,14,3,2023,9,19,11,42,51,200378910,4
8514128028,41.8087044,14.0550528,1457.87903,-0.108999997,-0.0189999994,0.0289999992,0.111000001,6.30707979,1.30999994,14,3,2023,9,19,11,42,51,400379455,4
8514328028,41.8087044,14.0550528,1457.89404,0.0949999988,0.0390000008,-0.156000003,0.103,6.30707979,1.30999994,14,3,2023,9,19,11,42,51,600380000,4
8514528028,41.8087044,14.0550528,1457.94397,-0.00899999961,0.00499999989,0.131999999,0.00999999978,6.30707979,1.30999994,14,3,2023,9,19,11,42,51,800380545,4
8514728028,41.8087044,14.0550528,1457.94897,-0.166999996,0.0120000001,0.294,0.167999998,6.30707979,1.30999994,14,3,2023,9,19,11,42,52,381090,4
8514928028,41.8087044,14.0550547,1457.95105,0.0340000018,0.0850000009,-0.123000003,0.0909999982,6.30707979,1.30999994,14,3,2023,9,19,11,42,52,200381635,4
8515128032,41.8087044,14.0550547,1457.99304,-0.0410000011,-0.0320000015,0.112999998,0.0520000011,6.30707979,1.30999994,14,3,2023,9,19,11,42,52,400382180,4
8515328032,41.8087044,14.0550547,1457.98499,0.216000006,0.0250000004,-0.312000006,0.216999993,6.30707979,1.30999994,14,3,2023,9,19,11,42,52,600382725,4
8515528032,41.8087044,14.0550547,1458.02405,-0.0729999989,-0.0260000005,-0.0680000037,0.0769999996,6.30707979,1.30999994,14,3,2023,9,19,11,42,52,800383270,4
8515728032,41.8087044,14.0550547,1458.08704,-0.122000001,-0.00499999989,0.0689999983,0.122000001,6.30707979,1.30999994,14,3,2023,9,19,11,42,53,383814,4
8515928036,41.8087044,14.0550547,1458.07996,-0.0320000015,0.0359999985,-0.00999999978,0.0480000004,6.30707979,1.30999994,14,3,2023,9,19,11,42,53,200384359,4
8516128036,41.8087044,14.0550547,1458.09302,0.101000004,0.00200000009,-0.172999993,0.101000004,6.30707979,1.30999994,14,3,2023,9,19,11,42,53,400384904,4
8516328036,41.8087044,14.0550547,1458.13696,-0.0560000017,-0.00700000022,0.101000004,0.057,6.30707979,1.30999994,14,3,2023,9,19,11,42,53,600385449,4
8516528040,41.8087044,14.0550547,1458.09705,0.218999997,0.00400000019,-0.254999995,0.219999999,6.30707979,1.30999994,14,3,2023,9,19,11,42,53,800385994,4
8516728040,41.8087044,14.0550547,1458.11694,0.280000001,0.0250000004,-0.319000006,0.280999988,6.30707979,1.30999994,14,3,2023,9,19,11,42,54,386539,4
8516928040,41.8087044,14.0550547,1458.18701,0.296000004,-0.0359999985,-0.30399999,0.298000008,6.30707979,1.30999994,14,3,2023,9,19,11,42,54,200387085,4
8517128040,41.8087044,14.0550547,1458.20605,-0.0520000011,0.0199999996,0.0710000023,0.0549999997,6.30707979,1.30999994,14,3,2023,9,19,11,42,54,400387630,4
8517328040,41.8087044,14.0550547,1458.19299,0.218999997,0.0399999991,-0.252000004,0.222000003,6.30707979,1.30999994,14,3,2023,9,19,11,42,54,600388175,4
8517528044,41.8087044,14.0550547,1458.19299,0.136999995,0.0390000008,-0.287,0.142000005,6.30707979,1.30999994,14,3,2023,9,19,11,42,54,800388720,4
8517728044,41.8087044,14.0550547,1458.16003,0.075000003,0.0649999976,-0.294999987,0.0989999995,6.30707979,1.30999994,14,3,2023,9,19,11,42,55,389266,4
8517928044,41.8087044,14.0550547,1458.19202,0.254000008,0.0189999994,-0.275000006,0.254000008,6.30707979,1.30999994,14,3,2023,9,19,11,42,55,200389811,4
8518128044,41.8087044,14.0550547,1458.21997,0.100000001,0.0469999984,-0.155000001,0.109999999,6.30707979,1.30999994,14,3,2023,9,19,11,42,55,400390357,4
8518328044,41.8087044,14.0550556,1458.25806,0.0949999988,0.0579999983,-0.143000007,0.112000003,6.30707979,1.30999994,14,3,2023,9,19,11,42,55,600390902,4
8518528048,41.8087044,14.0550556,1458.26794,0.194999993,0.0439999998,-0.319000006,0.200000003,6.30707979,1.30999994,14,3,2023,9,19,11,42,55,800391448,4
8518728048,41.8087044,14.0550556,1458.28503,0.137999997,0.0299999993,-0.218999997,0.141000003,6.30707979,1.30999994,14,3,2023,9,19,11,42,56,391993,4
8518928048,41.8087082,14.0550556,1458.32605,0.0729999989,-0.0140000004,-0.335999995,0.074000001,6.30707979,1.30999994,14,3,2023,9,19,11,42,56,200392539,4
8519128048,41.8087082,14.0550556,1458.37195,-0.128000006,-0.0500000007,0.101000004,0.136999995,6.30707979,1.30999994,14,3,2023,9,19,11,42,56,400393085,4
8519328052,41.8087082,14.0550556,1458.35803,0.228,0.0670000017,-0.195999995,0.237000003,6.30707979,1.30999994,14,3,2023,9,19,11,42,56,600393630,4
8519528052,41.8087082,14.0550556,1458.37695,0.173999995,0.0419999994,-0.270000011,0.179000005,6.30707979,1.30999994,14,3,2023,9,19,11,42,56,800394176,4
8519728052,41.8087082,14.0550556,1458.40906,0.114,-0.0179999992,-0.256000012,0.115999997,6.30707979,1.30999994,14,3,2023,9,19,11,42,57,394722,4
8519928052,41.8087082,14.0550556,1458.48901,0.0729999989,-0.0109999999,0.0549999997,0.074000001,6.30707979,1.30999994,14,3,2023,9,19,11,42,57,200395268,4
8520128056,41.8087082,14.0550556,1458.47803,0.0240000002,-0.00100000005,-0.063000001,0.0240000002,6.30707979,1.30999994,14,3,2023,9,19,11,42,57,400395814,4
8520328056,41.8087082,14.0550556,1458.48499,0.210999995,0.0379999988,-0.240999997,0.214000002,6.30707979,1.30999994,14,3,2023,9,19,11,42,57,600396360,4
8520528056,41.8087082,14.0550556,1458.50195,-0.0379999988,-0.0359999985,0.0430000015,0.0520000011,6.30707979,1.30999994,14,3,2023,9,19,11,42,57,800396906,4
8520728056,41.8087082,14.0550556,1458.49304,-0.0909999982,-0.00100000005,0.270999998,0.0909999982,6.30707979,1.30999994,14,3,2023,9,19,11,42,58,397451,4
8520928060,41.8087082,14.0550556,1458.46204,0.261999995,0.00200000009,-0.192000002,0.261999995,6.30707979,1.30999994,14,3,2023,9,19,11,42,58,200397998,4
8521128060,41.8087082,14.0550556,1458.48499,0.0109999999,0,-0.00300000003,0.0109999999,6.30707979,1.30999994,14,3,2023,9,19,11,42,58,400398544,4
8521328060,41.8087082,14.0550556,1458.51904,0.143999994,0.0989999995,-0.196999997,0.173999995,6.30707979,1.30999994,14,3,2023,9,19,11,42,58,600399090,4
8521528060,41.8087082,14.0550556,1458.52905,-0.0140000004,-0.0370000005,-0.0700000003,0.0390000008,6.30707979,1.30999994,14,3,2023,9,19,11,42,58,800399636,4
8521728060,41.8087082,14.0550556,1458.56799,-0.0209999997,-0.00600000005,-0.0149999997,0.0219999999,6.30707979,1.30999994,14,3,2023,9,19,11,42,59,400182,4
8521928064,41.8087082,14.0550556,1458.60205,0.142000005,0.00300000003,-0.195999995,0.142000005,6.30707979,1.30999994,14,3,2023,9,19,11,42,59,200400728,4
8522128064,41.8087082,14.0550556,1458.62695,-0.174999997,0,-0.0439999998,0.174999997,6.30707979,1.30999994,14,3,2023,9,19,11,42,59,400401274,4
8522328064,41.8087082,14.0550556,1458.61597,0.143000007,0.0350000001,-0.254000008,0.147,6.30707979,1.30999994,14,3,2023,9,19,11,42,59,600401820,4
8522528064,41.8087082,14.0550556,1458.67102,-0.0489999987,0.0199999996,0.104999997,0.0529999994,6.30707979,1.30999994,14,3,2023,9,19,11,42,59,800402366,4
8522728064,41.8087082,14.0550556,1458.66895,0.0930000022,-0.0179999992,-0.0419999994,0.0949999988,6.30707979,1.30999994,14,3,2023,9,19,11,43,0,402912,4
8522928068,41.8087082,14.0550556,1458.69299,-0.0329999998,-0.0549999997,0.100000001,0.064000003,6.30707979,1.30999994,14,3,2023,9,19,11,43,0,200403458,4
8523128068,41.8087082,14.0550556,1458.67798,0.180000007,0.00600000005,-0.291999996,0.180000007,6.30707979,1.30999994,14,3,2023,9,19,11,43,0,400404004,4
8523328068,41.8087082,14.0550556,1458.70105,0.0189999994,-0.0179999992,0.0529999994,0.0270000007,6.30707979,1.30999994,14,3,2023,9,19,11,43,0,600404550,4
8523528068,41.8087082,14.0550556,1458.72803,-0.00999999978,-0.00600000005,0.0529999994,0.0109999999,6.30707979,1.30999994,14,3,2023,9,19,11,43,0,800405096,4
8523728072,41.8087082,14.0550556,1458.745,0.119000003,0.0109999999,-0.0799999982,0.119000003,6.30707979,1.30999994,14,3,2023,9,19,11,43,1,405643,4
8523928072,41.8087082,14.0550556,1458.74304,0.135000005,-0.0109999999,-0.204999998,0.136000007,6.30707979,1.30999994,14,3,2023,9,19,11,43,1,200406189,4
8524128072,41.808712,14.0550556,1458.797,0.246999994,0.104000002,-0.135000005,0.268000007,6.30707979,1.30999994,14,3,2023,9,19,11,43,1,400406735,4
8524328072,41.808712,14.0550556,1458.81995,-0.157000005,-0.0450000018,0.217999995,0.163000003,6.30707979,1.30999994,14,3,2023,9,19,11,43,1,600407281,4
8524528076,41.8087082,14.0550556,1458.78101,0.0410000011,-0.0469999984,-0.0199999996,0.061999999,6.30707979,1.23000002,15,3,2023,9,19,11,43,1,800407827,4
8524728076,41.808712,14.0550556,1458.79004,0.179000005,-0.00100000005,-0.195999995,0.179000005,6.30707979,1.23000002,15,3,2023,9,19,11,43,2,408374,4
8524928076,41.808712,14.0550556,1458.82996,0.174999997,0.0529999994,-0.421000004,0.182999998,6.30707979,1.23000002,15,3,2023,9,19,11,43,2,200408920,4
8525128076,41.808712,14.0550556,1458.89099,0.180000007,0.0480000004,-0.338,0.186000004,6.30707979,1.23000002,15,3,2023,9,19,11,43,2,400409466,4
8525328076,41.808712,14.0550556,1458.93896,-0.216999993,-0.0430000015,0.27700001,0.221000001,6.30707979,1.23000002,15,3,2023,9,19,11,43,2,600410013,4
8525528080,41.808712,14.0550556,1458.89294,-0.00700000022,-0.00800000038,0.0270000007,0.0109999999,6.30707979,1.23000002,15,3,2023,9,19,11,43,2,800410559,4
8525728080,41.808712,14.0550556,1458.89001,0.141000003,-0.0170000009,-0.210999995,0.142000005,6.30707979,1.23000002,15,3,2023,9,19,11,43,3,411106,4
8525928080,41.808712,14.0550556,1458.96399,-0.144999996,-0.00300000003,0.0460000001,0.144999996,6.30707979,1.23000002,15,3,2023,9,19,11,43,3,200411652,4
8526128084,41.808712,14.0550556,1458.94702,0.208000004,0.0439999998,-0.319000006,0.213,6.30707979,1.23000002,15,3,2023,9,19,11,43,3,400412198,4
8526328084,41.808712,14.0550556,1458.98901,0.104999997,0.057,-0.35800001,0.119999997,6.30707979,1.23000002,15,3,2023,9,19,11,43,3,600412745,4
8526528084,41.808712,14.0550556,1458.995,0.155000001,-0.0209999997,-0.171000004,0.157000005,6.30707979,1.23000002,15,3,2023,9,19,11,43,3,800413292,4
8526728084,41.808712,14.0550556,1459.02795,0.0179999992,-0.00999999978,-0.0529999994,0.0209999997,6.30707979,1.23000002,15,3,2023,9,19,11,43,4,413838,4
8526928084,41.808712,14.0550556,1459.05505,-0.0799999982,0.0280000009,-0.104000002,0.0850000009,6.30707979,1.23000002,15,3,2023,9,19,11,43,4,200414385,4
8527128088,41.808712,14.0550556,1459.06006,0.216999993,0.064000003,-0.402999997,0.226999998,6.30707979,1.23000002,15,3,2023,9,19,11,43,4,400414931,4
8527328088,41.808712,14.0550556,1459.11804,0.233999997,0.0370000005,-0.541000009,0.236000001,6.30707979,1.23000002,15,3,2023,9,19,11,43,4,600415478,4
8527528088,41.808712,14.0550575,1459.17798,0.0599999987,0.0410000011,-0.0920000002,0.0729999989,6.30707979,1.23000002,15,3,2023,9,19,11,43,4,800416025,4
8527728092,41.808712,14.0550575,1459.21204,0.145999998,0.0170000009,-0.0829999968,0.147,6.30707979,1.23000002,15,3,2023,9,19,11,43,5,416572,4
8527928092,41.808712,14.0550575,1459.21802,-0.0270000007,-0.023,-0.0579999983,0.0350000001,6.30707979,1.23000002,15,3,2023,9,19,11,43,5,200417119,4
8528128092,41.808712,14.0550575,1459.26001,-0.00600000005,-0.00899999961,0.0450000018,0.00999999978,6.30707979,1.23000002,15,3,2023,9,19,11,43,5,400417665,4
8528328092,41.808712,14.0550575,1459.27795,-0.0130000003,0.0179999992,0.0270000007,0.0219999999,6.30707979,1.23000002,15,3,2023,9,19,11,43,5,600418212,4
8528528092,41.808712,14.0550575,1459.26904,0.057,0.0109999999,-0.216000006,0.0579999983,6.30707979,1.23000002,15,3,2023,9,19,11,43,5,800418759,4
8528728096,41.808712,14.0550575,1459.29199,0.0179999992,-0.00100000005,-0.0500000007,0.0179999992,6.30707979,1.23000002,15,3,2023,9,19,11,43,6,419306,4
8528928096,41.808712,14.0550575,1459.29504,0.104999997,0.0209999997,-0.0399999991,0.107000001,6.30707979,1.23000002,15,3,2023,9,19,11,43,6,200419853,4
8529128096,41.808712,14.0550575,1459.29199,0.298999995,0.0520000011,-0.442999989,0.303000003,6.30707979,1.23000002,15,3,2023,9,19,11,43,6,400420400,4
8529328096,41.808712,14.0550575,1459.31104,0.225999996,-0.00899999961,-0.38499999,0.226999998,6.30707979,1.23000002,15,3,2023,9,19,11,43,6,600420947,4
8529528096,41.808712,14.0550575,1459.30701,0.225999996,0.0900000036,-0.317999989,0.243000001,6.30707979,1.23000002,15,3,2023,9,19,11,43,6,800421495,4
8529728100,41.808712,14.0550575,1459.35205,0.115000002,0.00999999978,-0.115000002,0.115999997,6.30707979,1.23000002,15,3,2023,9,19,11,43,7,422042,4
8529928100,41.808712,14.0550575,1459.37097,-0.0250000004,-0.0280000009,-0.123999998,0.0379999988,6.30707979,1.23000002,15,3,2023,9,19,11,43,7,200422589,4
8530128100,41.808712,14.0550575,1459.38196,0.0560000017,0.0350000001,-0.250999987,0.0659999996,6.30707979,1.23000002,15,3,2023,9,19,11,43,7,400423137,4
8530328100,41.808712,14.0550575,1459.43201,0.0260000005,0.0379999988,-0.109999999,0.0460000001,6.30707979,1.23000002,15,3,2023,9,19,11,43,7,600423684,4
8530528104,41.808712,14.0550594,1459.46899,0.0590000004,0.0299999993,-0.201000005,0.0659999996,6.30707979,1.23000002,15,3,2023,9,19,11,43,7,800424231,4
8530728104,41.808712,14.0550594,1459.47302,-0.0579999983,0.00400000019,0.0869999975,0.0579999983,6.30707979,1.23000002,15,3,2023,9,19,11,43,8,424779,4
8530928104,41.808712,14.0550594,1459.48096,0.00200000009,0.00200000009,-0.0149999997,0.00300000003,6.30707979,1.23000002,15,3,2023,9,19,11,43,8,200425326,4
8531128104,41.808712,14.0550594,1459.49805,-0.172000006,-0.0240000002,0.314999998,0.173999995,6.30707979,1.23000002,15,3,2023,9,19,11,43,8,400425873,4
8531328108,41.808712,14.0550594,1459.46106,0.155000001,-0.0140000004,0.0219999999,0.156000003,6.30707979,1.23000002,15,3,2023,9,19,11,43,8,600426421,4
8531528108,41.808712,14.0550594,1459.48401,-0.0780000016,-0.0430000015,0.00999999978,0.0890000015,6.30707979,1.23000002,15,3,2023,9,19,11,43,8,800426968,4
8531728108,41.808712,14.0550594,1459.46704,0.180999994,0.0410000011,-0.214000002,0.186000004,6.30707979,1.23000002,15,3,2023,9,19,11,43,9,427516,4
8531928108,41.808712,14.0550594,1459.48096,-0.167999998,-0.0199999996,0.0890000015,0.169,6.30707979,1.23000002,15,3,2023,9,19,11,43,9,200428063,4
8532128108,41.808712,14.0550594,1459.448,0.0610000007,0.0160000008,-0.063000001,0.063000001,6.30707979,1.23000002,15,3,2023,9,19,11,43,9,400428610,4
8532328112,41.808712,14.0550594,1459.43201,0.209000006,0.00899999961,-0.444999993,0.209000006,6.30707979,1.23000002,15,3,2023,9,19,11,43,9,600429158,4
8532528112,41.808712,14.0550594,1459.45105,0.135000005,0.0810000002,-0.263999999,0.157000005,6.30707979,1.20000005,16,3,2023,9,19,11,43,9,800429706,4
8532728112,41.808712,14.0550594,1459.46497,0.107000001,-0.0240000002,-0.191,0.108999997,6.30707979,1.20000005,16,3,2023,9,19,11,43,10,430253,4
8532928112,41.808712,14.0550594,1459.48596,-0.126000002,-0.00999999978,0.0270000007,0.126000002,6.30707979,1.20000005,16,3,2023,9,19,11,43,10,200430801,4
8533128112,41.808712,14.0550594,1459.48499,0.0759999976,-0.074000001,-0.131999999,0.105999999,6.30707979,1.20000005,16,3,2023,9,19,11,43,10,400431348,4
8533328116,41.808712,14.0550594,1459.49902,-0.0879999995,-0.00100000005,0.136999995,0.0879999995,6.30707979,1.20000005,16,3,2023,9,19,11,43,10,600431896,4
8533528116,41.808712,14.0550594,1459.55005,-0.128999993,0.0359999985,-0.126000002,0.134000003,6.30707979,1.20000005,16,3,2023,9,19,11,43,10,800432443,4
8533728116,41.808712,14.0550594,1459.56897,0.126000002,0.0120000001,-0.180999994,0.126000002,6.30707979,1.20000005,16,3,2023,9,19,11,43,11,432991,4
8533928116,41.808712,14.0550594,1459.58997,0.0810000002,0.061999999,-0.237000003,0.103,6.30707979,1.20000005,16,3,2023,9,19,11,43,11,200433538,4
8534128120,41.808712,14.0550594,1459.59094,0.122000001,0.00300000003,-0.209999993,0.122000001,6.30707979,1.20000005,16,3,2023,9,19,11,43,11,400434086,4
8534328120,41.808712,14.0550594,1459.61096,0.0689999983,0.023,-0.159999996,0.0719999969,6.30707979,1.20000005,16,3,2023,9,19,11,43,11,600434634,4
8534528120,41.808712,14.0550594,1459.66199,-0.0590000004,-0.0460000001,0.0820000023,0.075000003,6.30707979,1.20000005,16,3,2023,9,19,11,43,11,800435181,4
8534728124,41.808712,14.0550594,1459.68896,0.00600000005,0.0260000005,0.0590000004,0.0270000007,6.30707979,1.20000005,16,3,2023,9,19,11,43,12,435729,4
8534928124,41.808712,14.0550594,1459.66003,-0.0329999998,0.0270000007,0.0189999994,0.0430000015,6.30707979,1.20000005,16,3,2023,9,19,11,43,12,200436277,4
8535128124,41.808712,14.0550594,1459.68799,-0.128000006,-0.0469999984,0.186000004,0.136000007,6.30707979,1.20000005,16,3,2023,9,19,11,43,12,400436824,4
8535328124,41.808712,14.0550594,1459.70605,0.111000001,-0.0370000005,-0.234999999,0.116999999,6.30707979,1.30999994,14,3,2023,9,19,11,43,12,600437372,4
8535528128,41.808712,14.0550594,1459.74805,-0.144999996,-0.0309999995,0.238000005,0.148000002,6.30707979,1.28999996,15,3,2023,9,19,11,43,12,800437919,4
8535728128,41.808712,14.0550594,1459.74402,-0.0320000015,-0.0520000011,0.0289999992,0.0610000007,6.30707979,1.28999996,15,3,2023,9,19,11,43,13,438467,4
8535928128,41.808712,14.0550604,1459.75098,-0.0700000003,0.0179999992,0.151999995,0.0719999969,6.30707979,1.28999996,15,3,2023,9,19,11,43,13,200439014,4
8536128128,41.808712,14.0550604,1459.74402,0.063000001,0.0270000007,-0.0939999968,0.0689999983,6.30707979,1.28999996,15,3,2023,9,19,11,43,13,400439562,4
8536328128,41.808712,14.0550594,1460.17896,0.074000001,-0.518999994,-3.17799997,0.524999976,337.487488,1.28999996,15,3,2023,9,19,11,43,13,600440109,4
8536528128,41.808712,14.0550594,1462.32605,-0.740999997,-0.54400003,-12.9110003,0.91900003,216.306839,1.28999996,15,3,2023,9,19,11,43,13,800440655,4
8536728132,41.808712,14.0550594,1466.23401,-2.62400007,0.476000011,-23.8670006,2.66700006,169.714478,1.28999996,15,3,2023,9,19,11,43,14,441201,4
8536928132,41.8087044,14.0550623,1471.99597,-4.66699982,0.841000021,-32.9059982,4.7420001,169.790085,1.28999996,15,3,2023,9,19,11,43,14,200441748,4
8537128132,41.8086967,14.0550642,1479.80103,-4.76100016,1.28799999,-41.8590012,4.93200016,164.858643,1.30999994,14,3,2023,9,19,11,43,14,400442293,4
8537328132,41.8086853,14.0550671,1489.09998,-9.17000008,1.30599999,-51.3790016,9.26200008,171.897079,1.36000001,13,3,2023,9,19,11,43,14,600442839,4
8537528136,41.80867,14.0550699,1500.64905,-10.1040001,0.479999989,-62.3170013,10.1160002,177.277695,1.35000002,13,3,2023,9,19,11,43,14,800443385,4
8537728136,41.808651,14.0550737,1514.22498,-8.86400032,1.71399999,-69.625,9.02799988,169.055359,1.35000002,13,3,2023,9,19,11,43,15,443929,4
8537928136,41.8086433,14.0550766,1529.95105,-6.84499979,0.158999994,-82.0490036,6.84700012,178.665833,1.35000002,13,3,2023,9,19,11,43,15,200444471,4
8538128136,41.8086739,14.0550852,1549.67102,20.2450008,3.5250001,-97.7839966,20.5499992,9.87563992,1.28999996,15,3,2023,9,19,11,43,15,400445000,4
8538328140,41.8086967,14.05509,1570.68103,10.842,1.329,-109.181,10.9230003,6.98605013,1.82000005,10,3,2023,9,19,11,43,15,600445531,5
8538528140,41.8087158,14.0550928,1593.76404,9.54399967,0.439999998,-117.797997,9.5539999,2.64176989,1.70000005,12,3,2023,9,19,11,43,15,800446062,5
8538728140,41.8087425,14.0550995,1620.15503,12.5240002,2.71099997,-135.052994,12.8140001,12.2132702,1.32000005,13,3,2023,9,19,11,43,16,446589,5
8538928140,41.8087234,14.0550928,1644.87195,-14.585,-3.77600002,-128.218002,15.066,194.51474,1.36000001,13,3,2023,9,19,11,43,16,200447131,5
8539128144,41.8086853,14.0550756,1670.03796,-20.8560009,-8.63599968,-127.139999,22.573,202.493713,1.33000004,14,3,2023,9,19,11,43,16,400447676,5
8539328144,41.8086395,14.0550556,1696.13696,-23.8570004,-8.07299995,-132.735001,25.1860008,198.695755,1.83000004,11,3,2023,9,19,11,43,16,600448222,6
8539528144,41.8085899,14.0550356,1723.74194,-26.6569996,-8.20199966,-139.522003,27.8910007,197.101837,1.83000004,11,3,2023,9,19,11,43,16,800448770,6
8539728144,41.8085327,14.0550146,1752.79395,-31.8799992,-7.81500006,-146.403,32.8240013,193.774643,2.04999995,10,3,2023,9,19,11,43,17,449319,6
8539928144,41.8084679,14.0549936,1783.54797,-33.9000015,-7.81599998,-154.554993,34.7900009,192.983536,2.1500001,10,3,2023,9,19,11,43,17,200449868,6
8540128148,41.808403,14.0549746,1815.63403,-35.2319984,-8.09399986,-160.440994,36.1500015,192.9384,2.1500001,10,3,2023,9,19,11,43,17,400450416,6
8540328148,41.8083344,14.0549536,1847.72595,-35.0200005,-8.5010004,-161.677994,36.0369987,193.644608,2.1500001,10,3,2023,9,19,11,43,17,600450964,6
8540528148,41.8082695,14.0549326,1879.80396,-34.9070015,-7.66699982,-161.865005,35.7389984,192.387833,2.13000011,11,3,2023,9,19,11,43,17,800451511,6
8540728148,41.8082008,14.0549116,1910.98401,-34.8779984,-8.02799988,-157.774994,35.7900009,192.961884,1.64999998,12,3,2023,9,19,11,43,18,452059,6
8540928152,41.808136,14.0548916,1941.78296,-34.5900002,-8.28100014,-155.423004,35.5670013,193.46312,1.67999995,11,3,2023,9,19,11,43,18,200452606,6
8541128152,41.8080711,14.0548706,1972.22498,-34.4199982,-8.39000034,-152.235992,35.4269981,193.698837,1.46000004,11,3,2023,9,19,11,43,18,400453153,6
8541328152,41.8080063,14.0548477,2002.00903,-33.7140007,-8.60299969,-149.656998,34.7939987,194.314835,2.1400001,9,3,2023,9,19,11,43,18,600453700,6
8541528152,41.8079414,14.0548258,2031.26294,-33.8089981,-8.65600014,-147.072998,34.8989983,194.360718,1.74000001,10,3,2023,9,19,11,43,18,800454246,6
8541728156,41.8078766,14.0548048,2059.96899,-33.1300011,-8.76099968,-143.895996,34.269001,194.812958,1.63999999,12,3,2023,9,19,11,43,19,454793,7
8541928156,41.8078079,14.0547829,2087.06494,-33.2890015,-7.74300003,-139.632004,34.1769981,193.093506,2.1400001,9,3,2023,9,19,11,43,19,200455343,6
8542128156,41.8077393,14.0547619,2113.70703,-32.7750015,-7.89300013,-137.804993,33.7120018,193.540146,2.30999994,9,3,2023,9,19,11,43,19,400455892,7
8542328156,41.8076668,14.054739,2139.77197,-32.1269989,-7.97100019,-134.761002,33.1010017,193.93396,1.79999995,10,3,2023,9,19,11,43,19,600456441,7
8542528160,41.8075981,14.0547171,2165.53003,-31.6639996,-8.6619997,-132.524994,32.8269997,195.299393,1.79999995,10,3,2023,9,19,11,43,19,800456990,8
8542728160,41.8075371,14.0546961,2190.64111,-32.2509995,-7.85900021,-128.315994,33.1949997,193.694962,1.69000006,11,3,2023,9,19,11,43,20,457538,7
8542928160,41.807476,14.0546751,2215.2959,-32.0299988,-7.82499981,-124.987,32.9720001,193.728973,1.74000001,10,3,2023,9,19,11,43,20,200458084,7
8543128160,41.807415,14.0546541,2239.67896,-32.0639992,-7.23999977,-123.740997,32.8709984,192.723938,1.74000001,10,3,2023,9,19,11,43,20,400458631,7
8543328160,41.807354,14.054637,2263.84009,-31.6490002,-6.71299982,-120.738998,32.3530006,191.97554,1.84000003,9,3,2023,9,19,11,43,20,600459176,7
