pressureTimestamp,pressure,temperatureTimestamp,temperature
8502947276,88383.4766,8502947276,41.4099998
8502967268,88379.5234,8502967268,41.4000015
8502987268,88379.0469,8502987268,41.4000015
8503007264,88381.9531,8503007264,41.4000015
8503027276,88377.2266,8503027276,41.4000015
8503047276,88384.2969,8503047276,41.4099998
8503067272,88382.125,8503067272,41.4000015
8503087272,88384.2031,8503087272,41.4000015
8503107268,88383,8503107268,41.4000015
8503128076,88385.9219,8503128076,41.4000015
8503147272,88382.1719,8503147272,41.4099998
8503167272,88390.1719,8503167272,41.4000015
8503187272,88388.625,8503187272,41.4099998
8503207268,88395.9219,8503207268,41.4099998
8503227268,88381.875,8503227268,41.4000015
8503247268,88383.125,8503247268,41.4099998
8503267268,88384.0234,8503267268,41.4099998
8503287280,88388.3984,8503287280,41.4099998
8503307268,88382.0469,8503307268,41.4099998
8503328076,88387.625,8503328076,41.4000015
8503347272,88391.1719,8503347272,41.4000015
8503367268,88389.7031,8503367268,41.4000015
8503387268,88391.1016,8503387268,41.4099998
8503407264,88380.9531,8503407264,41.4000015
8503427272,88392.8984,8503427272,41.4000015
8503447280,88382.5234,8503447280,41.4000015
8503467304,88388.75,8503467304,41.4099998
8503487280,88384.0234,8503487280,41.4000015
8503507280,88382.2031,8503507280,41.4000015
8503528080,88392.4531,8503528080,41.4000015
8503547272,88389.0469,8503547272,41.4000015
8503567272,88390.625,8503567272,41.4000015
8503587272,88388.7734,8503587272,41.4000015
8503607264,88382.25,8503607264,41.4000015
8503627276,88381.7031,8503627276,41.4000015
8503647268,88392.4531,8503647268,41.4000015
8503667268,88385.5,8503667268,41.4099998
8503687276,88388.1016,8503687276,41.4099998
8503707272,88391.3516,8503707272,41.4000015
8503728076,88384.7266,8503728076,41.4099998
8503747276,88394.3281,8503747276,41.4099998
8503767268,88386.6719,8503767268,41.4000015
8503787280,88377.1484,8503787280,41.4000015
8503807268,88383.3281,8503807268,41.4000015
8503827272,88388.8281,8503827272,41.4000015
8503847272,88381.3516,8503847272,41.4000015
8503867268,88383.1719,8503867268,41.4099998
8503887272,88386.2266,8503887272,41.4000015
8503907276,88383.6016,8503907276,41.4099998
8503928076,88387.0234,8503928076,41.4000015
8503947280,88393.8516,8503947280,41.4099998
8503967272,88382.2969,8503967272,41.4000015
8503987276,88385.9766,8503987276,41.4000015
8504007268,88387.0234,8504007268,41.4099998
8504027276,88387.75,8504027276,41.4000015
8504047280,88392.375,8504047280,41.4099998
8504067272,88386.4531,8504067272,41.4099998
8504087276,88387.7969,8504087276,41.4099998
8504107272,88383.5469,8504107272,41.4000015
8504128080,88388.1016,8504128080,41.4000015
8504147292,88393.375,8504147292,41.4099998
8504167272,88386.2266,8504167272,41.4000015
8504187284,88385.4219,8504187284,41.4099998
8504207276,88388.7969,8504207276,41.4000015
8504227276,88388.0234,8504227276,41.4000015
8504247276,88389.75,8504247276,41.4099998
8504267272,88384.125,8504267272,41.4099998
8504287276,88392.25,8504287276,41.4099998
8504307272,88388.9766,8504307272,41.4099998
8504328080,88385.7969,8504328080,41.4099998
8504347280,88383.6484,8504347280,41.4099998
8504367276,88383.0781,8504367276,41.4099998
8504387276,88389.4531,8504387276,41.4099998
8504407272,88390.625,8504407272,41.4099998
8504427276,88385.6016,8504427276,41.4099998
8504447284,88390.5781,8504447284,41.4000015
8504467276,88384.7266,8504467276,41.4000015
8504487280,88390.5781,8504487280,41.4000015
8504507272,88389.2734,8504507272,41.4099998
8504528080,88386.25,8504528080,41.4099998
8504547280,88387.2031,8504547280,41.4099998
8504567276,88382.125,8504567276,41.4099998
8504587280,88383.125,8504587280,41.4000015
8504607272,88385.2031,8504607272,41.4099998
8504627284,88391.3984,8504627284,41.4099998
8504647280,88390.9219,8504647280,41.4099998
8504667276,88382.9531,8504667276,41.4099998
8504687280,88387.625,8504687280,41.4099998
8504707276,88385.7266,8504707276,41.4099998
8504728080,88388.75,8504728080,41.4099998
8504747276,88385.25,8504747276,41.4099998
8504767280,88381.875,8504767280,41.4099998
8504787284,88386.8984,8504787284,41.4099998
8504807276,88379.1016,8504807276,41.4099998
8504827280,88391.75,8504827280,41.4099998
8504847284,88385.0234,8504847284,41.4099998
8504867284,88384.7266,8504867284,41.4099998
8504887280,88388.4531,8504887280,41.4099998
8504907280,88392.3516,8504907280,41.4099998
8504928080,88383.4766,8504928080,41.4099998
8504947284,88383.9766,8504947284,41.4099998
8504967280,88384.4219,8504967280,41.4099998
8504987280,88384.0781,8504987280,41.4099998
8505007276,88381.7734,8505007276,41.4099998
8505027284,88384.6016,8505027284,41.4000015
8505047284,88386.8984,8505047284,41.4099998
8505067276,88386.0234,8505067276,41.4099998
8505087280,88384.375,8505087280,41.4099998
8505107268,88383.2266,8505107268,41.4099998
8505128080,88386.9766,8505128080,41.4099998
8505147280,88388.2266,8505147280,41.4099998
8505167276,88379.5781,8505167276,41.4099998
8505187284,88380.4766,8505187284,41.4099998
8505207276,88388.75,8505207276,41.4099998
8505227280,88383.7266,8505227280,41.4099998
8505247280,88383.25,8505247280,41.4099998
8505267276,88385.8984,8505267276,41.4099998
8505287288,88386.625,8505287288,41.4099998
8505307276,88382.3516,8505307276,41.4099998
8505328084,88386.8281,8505328084,41.4199982
8505347280,88386.5469,8505347280,41.4099998
8505367276,88383.7266,8505367276,41.4099998
8505387276,88384.9531,8505387276,41.4099998
8505407280,88384.8516,8505407280,41.4099998
8505427284,88389.625,8505427284,41.4099998
8505447284,88390.2266,8505447284,41.4099998
8505467276,88388.5,8505467276,41.4099998
8505487284,88382.7734,8505487284,41.4099998
8505507276,88383.7266,8505507276,41.4099998
8505528088,88391.3281,8505528088,41.4099998
8505547312,88394.0234,8505547312,41.4099998
8505567280,88385.125,8505567280,41.4099998
8505587288,88379.7031,8505587288,41.4099998
8505607280,88380.6484,8505607280,41.4099998
8505627288,88384.8516,8505627288,41.4099998
8505647280,88377.6719,8505647280,41.4099998
8505667280,88388.3281,8505667280,41.4099998
8505687288,88390.7734,8505687288,41.4099998
8505707280,88387.0234,8505707280,41.4099998
8505728084,88388.7969,8505728084,41.4099998
8505747284,88395.0781,8505747284,41.4099998
8505767280,88379.25,8505767280,41.4199982
8505787288,88382.7734,8505787288,41.4099998
8505807276,88386.9766,8505807276,41.4099998
8505827292,88393.2969,8505827292,41.4199982
8505847284,88384.2031,8505847284,41.4099998
8505867280,88390.0469,8505867280,41.4099998
8505887284,88386.0469,8505887284,41.4199982
8505907280,88384.5781,8505907280,41.4099998
8505928084,88383.7969,8505928084,41.4099998
8505947292,88382.8516,8505947292,41.4199982
8505967280,88380.1016,8505967280,41.4099998
8505987288,88382.2734,8505987288,41.4099998
8506007280,88384.5781,8506007280,41.4099998
8506027292,88383.875,8506027292,41.4099998
8506047292,88384.75,8506047292,41.4199982
8506067280,88389.4766,8506067280,41.4199982
8506087288,88395.125,8506087288,41.4099998
8506107280,88384.7734,8506107280,41.4099998
8506128088,88382.5781,8506128088,41.4199982
8506147284,88385.8281,8506147284,41.4099998
8506167280,88381.1484,8506167280,41.4099998
8506187288,88377.7734,8506187288,41.4099998
8506207280,88389.8516,8506207280,41.4099998
8506227284,88387.3281,8506227284,41.4099998
8506247316,88381.4531,8506247316,41.4199982
8506267288,88382.2031,8506267288,41.4199982
8506287296,88385,8506287296,41.4099998
8506307284,88385.9219,8506307284,41.4099998
8506328088,88389.7266,8506328088,41.4099998
8506347284,88385.4766,8506347284,41.4099998
8506367280,88390.2031,8506367280,41.4099998
8506387284,88391.1719,8506387284,41.4099998
8506407280,88385.4766,8506407280,41.4199982
8506427288,88387.6484,8506427288,41.4099998
8506447296,88385.875,8506447296,41.4199982
8506467284,88395.1719,8506467284,41.4199982
8506487292,88382.9766,8506487292,41.4199982
8506507280,88387,8506507280,41.4199982
8506528092,88378.3984,8506528092,41.4099998
8506547288,88391.375,8506547288,41.4199982
8506567280,88386.0469,8506567280,41.4099998
8506587284,88386.9531,8506587284,41.4199982
8506607280,88382.2734,8506607280,41.4199982
8506627284,88381.7969,8506627284,41.4199982
8506647288,88387.125,8506647288,41.4099998
8506667288,88384.7031,8506667288,41.4099998
8506687292,88381.3281,8506687292,41.4199982
8506707284,88389.75,8506707284,41.4099998
8506728092,88387.4766,8506728092,41.4199982
8506747288,88382,8506747288,41.4099998
8506767288,88386.2969,8506767288,41.4199982
8506787292,88385.2266,8506787292,41.4099998
8506807280,88392.5234,8506807280,41.4199982
8506827288,88393.2266,8506827288,41.4199982
8506847288,88384.1016,8506847288,41.4099998
8506867288,88388.5469,8506867288,41.4199982
8506887292,88388.3516,8506887292,41.4099998
8506907284,88380.0781,8506907284,41.4199982
8506928092,88391.0234,8506928092,41.4199982
8506947308,88389.375,8506947308,41.4199982
8506967288,88383.8984,8506967288,41.4099998
8506987292,88387.2969,8506987292,41.4199982
8507007288,88388.0781,8507007288,41.4199982
8507027292,88394.7734,8507027292,41.4199982
8507047288,88386.3516,8507047288,41.4199982
8507067288,88387.3516,8507067288,41.4099998
8507087292,88387.6484,8507087292,41.4199982
8507107288,88387.7969,8507107288,41.4099998
8507128096,88381.3281,8507128096,41.4199982
8507147288,88390.7266,8507147288,41.4199982
8507167284,88391.5469,8507167284,41.4199982
8507187292,88390.125,8507187292,41.4199982
8507207284,88374.5781,8507207284,41.4199982
8507227288,88388.9531,8507227288,41.4199982
8507247288,88382.3984,8507247288,41.4099998
8507267284,88384.1719,8507267284,41.4099998
8507287288,88387.9219,8507287288,41.4099998
8507307292,88384.7031,8507307292,41.4199982
8507328096,88390.5,8507328096,41.4199982
8507347288,88384.6719,8507347288,41.4199982
8507367284,88383.7969,8507367284,41.4199982
8507387288,88386,8507387288,41.4199982
8507407284,88380.3281,8507407284,41.4199982
8507427288,88381.5469,8507427288,41.4199982
8507447292,88382.5781,8507447292,41.4199982
8507467288,88380.7266,8507467288,41.4199982
8507487296,88383.5781,8507487296,41.4199982
8507507284,88388.125,8507507284,41.4199982
8507528096,88381.75,8507528096,41.4199982
8507547292,88378.8984,8507547292,41.4199982
8507567288,88388.6016,8507567288,41.4199982
8507587292,88385.5234,8507587292,41.4199982
8507607292,88383.75,8507607292,41.4099998
8507627292,88387.5234,8507627292,41.4199982
8507647304,88381.375,8507647304,41.4199982
8507667288,88387.1719,8507667288,41.4099998
8507687296,88383.2734,8507687296,41.4199982
8507707292,88390.375,8507707292,41.4099998
8507728096,88390.375,8507728096,41.4199982
8507747292,88382.9219,8507747292,41.4199982
8507767292,88380.2031,8507767292,41.4099998
8507787296,88385.5781,8507787296,41.4199982
8507807288,88380.8281,8507807288,41.4199982
8507827296,88385.0469,8507827296,41.4199982
8507847288,88391.7969,8507847288,41.4199982
8507867284,88387.3516,8507867284,41.4199982
8507887288,88382.625,8507887288,41.4199982
8507907284,88382.7734,8507907284,41.4099998
8507928096,88391.5,8507928096,41.4199982
8507947300,88391.6484,8507947300,41.4199982
8507967292,88384.5781,8507967292,41.4199982
8507987296,88392.8281,8507987296,41.4199982
8508007288,88387,8508007288,41.4199982
8508027296,88389.125,8508027296,41.4199982
8508047296,88392.3516,8508047296,41.4199982
8508067288,88386.9531,8508067288,41.4199982
8508087296,88389.7969,8508087296,41.4099998
8508107288,88389.2031,8508107288,41.4199982
8508128092,88388.25,8508128092,41.4199982
8508147300,88384.9219,8508147300,41.4199982
8508167288,88394.25,8508167288,41.4199982
8508187296,88388.5469,8508187296,41.4199982
8508207288,88395.2969,8508207288,41.4199982
8508227296,88390.9766,8508227296,41.4199982
8508247300,88388,8508247300,41.4199982
8508267292,88383.7969,8508267292,41.4199982
8508287296,88379.7734,8508287296,41.4199982
8508307292,88386.6719,8508307292,41.4199982
8508328100,88392.5234,8508328100,41.4199982
8508347308,88385.5469,8508347308,41.4199982
8508367296,88390.9766,8508367296,41.4199982
8508387300,88376.4766,8508387300,41.4199982
8508407296,88387.5781,8508407296,41.4199982
8508427296,88376,8508427296,41.4199982
8508447300,88380.4766,8508447300,41.4199982
8508467292,88394.5234,8508467292,41.4199982
8508487304,88386.1719,8508487304,41.4199982
8508507292,88379.125,8508507292,41.4199982
8508528100,88384.9219,8508528100,41.4199982
8508547300,88378.7266,8508547300,41.4199982
8508567292,88383.1484,8508567292,41.4199982
8508587300,88392.5781,8508587300,41.4199982
8508607292,88392.8281,8508607292,41.4199982
8508627300,88386.9219,8508627300,41.4199982
8508647296,88389.2266,8508647296,41.4199982
8508667296,88389.8281,8508667296,41.4199982
8508687300,88393.4766,8508687300,41.4199982
8508707288,88388.0781,8508707288,41.4199982
8508728100,88381.4531,8508728100,41.4199982
8508747292,88382,8508747292,41.4199982
8508767292,88384.0469,8508767292,41.4199982
8508787300,88390.2031,8508787300,41.4199982
8508807292,88382.8516,8508807292,41.4199982
8508827300,88384.8516,8508827300,41.4199982
8508847296,88392.375,8508847296,41.4199982
8508867292,88380.7969,8508867292,41.4199982
8508887300,88379.0781,8508887300,41.4199982
8508907288,88384.7031,8508907288,41.4199982
8508928100,88384.1016,8508928100,41.4199982
8508947304,88384.1719,8508947304,41.4199982
8508967296,88386.3516,8508967296,41.4199982
8508987300,88380.0234,8508987300,41.4199982
8509007296,88393.2266,8509007296,41.4199982
8509027312,88390.8984,8509027312,41.4199982
8509047304,88391,8509047304,41.4199982
8509067296,88386.6719,8509067296,41.4199982
8509087304,88389.8281,8509087304,41.4199982
8509107292,88391.2969,8509107292,41.4199982
8509128100,88388.3516,8509128100,41.4199982
8509147296,88381.6016,8509147296,41.4199982
8509167292,88393.1484,8509167292,41.4199982
8509187300,88383.7266,8509187300,41.4199982
8509207304,88385.3516,8509207304,41.4199982
8509227304,88398.4219,8509227304,41.4199982
8509247300,88388.1016,8509247300,41.4199982
8509267300,88385.625,8509267300,41.4199982
8509287304,88382.6484,8509287304,41.4199982
8509307296,88391.6016,8509307296,41.4199982
8509328100,88386.5,8509328100,41.4199982
8509347296,88382.6016,8509347296,41.4199982
8509367292,88389.9219,8509367292,41.4199982
8509387300,88384.7266,8509387300,41.4199982
8509407292,88394.9531,8509407292,41.4199982
8509427308,88390.5781,8509427308,41.4199982
8509447304,88393,8509447304,41.4199982
8509467296,88387.5,8509467296,41.4199982
8509487304,88381.9531,8509487304,41.4199982
8509507296,88387.6016,8509507296,41.4199982
8509528108,88385.5,8509528108,41.4199982
8509547300,88382.9766,8509547300,41.4199982
8509567296,88380.3516,8509567296,41.4300003
8509587300,88383.25,8509587300,41.4199982
8509607296,88384.0781,8509607296,41.4199982
8509627304,88393.5781,8509627304,41.4199982
8509647304,88381.125,8509647304,41.4199982
8509667296,88383.8984,8509667296,41.4199982
8509687304,88384.625,8509687304,41.4199982
8509707296,88385.6719,8509707296,41.4300003
8509728116,88381.1719,8509728116,41.4199982
8509747332,88377.875,8509747332,41.4300003
8509767308,88375.5,8509767308,41.4199982
8509787308,88369.875,8509787308,41.4300003
8509807296,88371.9766,8509807296,41.4199982
8509827300,88381.4766,8509827300,41.4300003
8509847308,88376.5781,8509847308,41.4300003
8509867300,88380.0469,8509867300,41.4199982
8509887300,88380.6016,8509887300,41.4199982
8509907292,88381,8509907292,41.4199982
8509928108,88381,8509928108,41.4300003
8509947308,88374.0234,8509947308,41.4300003
8509967300,88374.375,8509967300,41.4300003
8509987304,88377.7031,8509987304,41.4199982
8510007296,88374.1484,8510007296,41.4199982
8510027308,88377.7031,8510027308,41.4199982
8510047304,88380.3516,8510047304,41.4300003
8510067308,88382.0781,8510067308,41.4300003
8510087304,88383.25,8510087304,41.4300003
8510107300,88388.0469,8510107300,41.4300003
8510128108,88388.2266,8510128108,41.4300003
8510147304,88377.625,8510147304,41.4300003
8510167300,88376.75,8510167300,41.4300003
8510187304,88384.1484,8510187304,41.4199982
8510207296,88374.0234,8510207296,41.4199982
8510227304,88389.2266,8510227304,41.4300003
8510247300,88379.7031,8510247300,41.4199982
8510267296,88381.5469,8510267296,41.4199982
8510287308,88378,8510287308,41.4300003
8510307304,88379,8510307304,41.4300003
8510328108,88382.2969,8510328108,41.4199982
8510347308,88384.2031,8510347308,41.4199982
8510367300,88382.2031,8510367300,41.4300003
8510387308,88381.7969,8510387308,41.4199982
8510407300,88388.75,8510407300,41.4199982
8510427324,88381.4531,8510427324,41.4199982
8510447308,88378.9219,8510447308,41.4199982
8510467304,88378.75,8510467304,41.4199982
8510487312,88385.2031,8510487312,41.4300003
8510507300,88381.8984,8510507300,41.4199982
8510528112,88389.1719,8510528112,41.4300003
8510547308,88381.1719,8510547308,41.4300003
8510567300,88386.1484,8510567300,41.4199982
8510587308,88386.6719,8510587308,41.4300003
8510607296,88379.7734,8510607296,41.4300003
8510627308,88390.2969,8510627308,41.4300003
8510647308,88376.875,8510647308,41.4300003
8510667304,88383.2266,8510667304,41.4300003
8510687308,88378.2266,8510687308,41.4199982
8510707304,88389.4531,8510707304,41.4300003
8510728112,88385.1484,8510728112,41.4300003
8510747312,88381.6484,8510747312,41.4300003
8510767304,88392.5469,8510767304,41.4300003
8510787312,88391.9531,8510787312,41.4199982
8510807300,88381.125,8510807300,41.4199982
8510827304,88380.1719,8510827304,41.4300003
8510847304,88385.4531,8510847304,41.4300003
8510867300,88375.0234,8510867300,41.4300003
8510887300,88392.7969,8510887300,41.4199982
8510907304,88383.125,8510907304,41.4300003
8510928112,88381.8281,8510928112,41.4300003
8510947312,88382.3516,8510947312,41.4300003
8510967308,88389.8516,8510967308,41.4300003
8510987308,88394.3281,8510987308,41.4199982
8511007304,88376.7969,8511007304,41.4300003
8511027308,88379.3984,8511027308,41.4199982
8511047304,88379.7734,8511047304,41.4300003
8511067304,88392.8281,8511067304,41.4300003
8511087304,88375.9766,8511087304,41.4300003
8511107300,88385.9766,8511107300,41.4300003
8511128116,88383.2031,8511128116,41.4300003
8511147312,88380.4766,8511147312,41.4300003
8511167308,88387.6719,8511167308,41.4300003
8511187312,88376.75,8511187312,41.4300003
8511207304,88383.2969,8511207304,41.4300003
8511227308,88386,8511227308,41.4300003
8511247312,88385.7734,8511247312,41.4300003
8511267308,88387.9531,8511267308,41.4399986
8511287312,88372.3984,8511287312,41.4300003
8511307304,88383.7266,8511307304,41.4300003
8511328112,88388.7266,8511328112,41.4300003
8511347312,88389.2734,8511347312,41.4300003
8511367304,88389.0234,8511367304,41.4300003
8511387308,88386.2031,8511387308,41.4399986
8511407304,88388.0234,8511407304,41.4399986
8511427312,88382.3516,8511427312,41.4300003
8511447312,88381.7031,8511447312,41.4399986
8511467304,88383.5,8511467304,41.4300003
8511487308,88389.6484,8511487308,41.4300003
8511507304,88389.5,8511507304,41.4300003
8511528116,88392.6484,8511528116,41.4300003
8511547316,88381.125,8511547316,41.4300003
8511567304,88380.1719,8511567304,41.4300003
8511587312,88385.8984,8511587312,41.4300003
8511607304,88383.125,8511607304,41.4300003
8511627312,88386.0234,8511627312,41.4300003
8511647312,88388.1484,8511647312,41.4399986
8511667308,88383.5,8511667308,41.4300003
8511687312,88377.25,8511687312,41.4300003
8511707308,88381.9531,8511707308,41.4300003
8511728112,88377.25,8511728112,41.4300003
8511747312,88380.75,8511747312,41.4300003
8511767312,88381.75,8511767312,41.4300003
8511787316,88390.0234,8511787316,41.4300003
8511807308,88384.2969,8511807308,41.4300003
8511827344,88379.9766,8511827344,41.4300003
8511847316,88380.3984,8511847316,41.4300003
8511867316,88380.7031,8511867316,41.4300003
8511887316,88380.2734,8511887316,41.4300003
8511907304,88388.0469,8511907304,41.4300003
8511928112,88383.7734,8511928112,41.4300003
8511947316,88382.8281,8511947316,41.4300003
8511967316,88386.25,8511967316,41.4300003
8511987320,88375.2031,8511987320,41.4300003
8512007304,88379.5234,8512007304,41.4300003
8512027316,88390.2031,8512027316,41.4300003
8512047316,88385.8984,8512047316,41.4399986
8512067308,88383.3984,8512067308,41.4300003
8512087308,88385.5469,8512087308,41.4300003
8512107304,88382.5234,8512107304,41.4300003
8512128112,88387.25,8512128112,41.4399986
8512147316,88389.5469,8512147316,41.4300003
8512167308,88389.7969,8512167308,41.4300003
8512187320,88379.125,8512187320,41.4300003
8512207312,88383.7031,8512207312,41.4300003
8512227316,88389.9219,8512227316,41.4300003
8512247316,88387.0234,8512247316,41.4300003
8512267308,88386.8516,8512267308,41.4300003
8512287320,88380.0469,8512287320,41.4300003
8512307308,88389.9219,8512307308,41.4300003
8512328116,88388.75,8512328116,41.4300003
8512347312,88385.6484,8512347312,41.4300003
8512367308,88387.25,8512367308,41.4300003
8512387312,88379.4531,8512387312,41.4300003
8512407312,88383.3984,8512407312,41.4300003
8512427312,88385.2031,8512427312,41.4300003
8512447320,88383.5234,8512447320,41.4300003
8512467312,88389.6719,8512467312,41.4300003
8512487324,88385.7734,8512487324,41.4300003
8512507308,88379.2266,8512507308,41.4300003
8512528124,88385.2969,8512528124,41.4300003
8512547316,88389.5,8512547316,41.4300003
8512567312,88385.25,8512567312,41.4300003
8512587316,88384.3281,8512587316,41.4300003
8512607312,88382.3516,8512607312,41.4399986
8512627320,88385.7266,8512627320,41.4300003
8512647316,88384.7734,8512647316,41.4399986
8512667312,88388.2031,8512667312,41.4300003
8512687316,88376.0234,8512687316,41.4300003
8512707312,88391.3281,8512707312,41.4399986
8512728116,88385.25,8512728116,41.4300003
8512747316,88382.7031,8512747316,41.4399986
8512767312,88386.2969,8512767312,41.4300003
8512787320,88393.375,8512787320,41.4399986
8512807308,88383.875,8512807308,41.4300003
8512827320,88386.8516,8512827320,41.4300003
8512847316,88385.3516,8512847316,41.4300003
8512867312,88388.7969,8512867312,41.4399986
8512887316,88385.8281,8512887316,41.4300003
8512907308,88392.6016,8512907308,41.4399986
8512928116,88386.8984,8512928116,41.4399986
8512947320,88390.7969,8512947320,41.4399986
8512967312,88391.1016,8512967312,41.4300003
8512987320,88384.9219,8512987320,41.4399986
8513007312,88393.7734,8513007312,41.4300003
8513027324,88397.875,8513027324,41.4399986
8513047324,88392.0781,8513047324,41.4300003
8513067312,88386.1016,8513067312,41.4300003
8513087320,88394.375,8513087320,41.4399986
8513107312,88390.875,8513107312,41.4300003
8513128120,88390.1016,8513128120,41.4399986
8513147320,88387.9766,8513147320,41.4300003
8513167316,88386.9531,8513167316,41.4300003
8513187320,88386.7266,8513187320,41.4300003
8513207312,88386.8984,8513207312,41.4300003
8513227348,88386,8513227348,41.4300003
8513247324,88384.5,8513247324,41.4300003
8513267320,88389.7969,8513267320,41.4300003
8513287324,88382.75,8513287324,41.4300003
8513307312,88384.5234,8513307312,41.4399986
8513328120,88390.9531,8513328120,41.4399986
8513347316,88387.8281,8513347316,41.4399986
8513367316,88382.3516,8513367316,41.4399986
8513387316,88383.8281,8513387316,41.4399986
8513407312,88389.0781,8513407312,41.4300003
8513427316,88391.2266,8513427316,41.4300003
8513447328,88386.125,8513447328,41.4300003
8513467328,88386.7734,8513467328,41.4399986
8513487324,88389.2031,8513487324,41.4300003
8513507316,88391.875,8513507316,41.4300003
8513528124,88385.6016,8513528124,41.4399986
8513547320,88389.2734,8513547320,41.4399986
8513567312,88382.3516,8513567312,41.4300003
8513587316,88380.0469,8513587316,41.4399986
8513607312,88389.2734,8513607312,41.4300003
8513627320,88394.3281,8513627320,41.4399986
8513647320,88392.125,8513647320,41.4399986
8513667324,88393.0234,8513667324,41.4399986
8513687324,88388.5469,8513687324,41.4399986
8513707316,88388.3281,8513707316,41.4399986
8513728124,88387.9531,8513728124,41.4399986
8513747320,88379.0234,8513747320,41.4300003
8513767316,88385.6016,8513767316,41.4399986
8513787324,88391.5781,8513787324,41.4300003
8513807312,88382.5781,8513807312,41.4300003
8513827324,88393.7031,8513827324,41.4399986
8513847320,88389.8516,8513847320,41.4399986
8513867316,88389.375,8513867316,41.4399986
8513887324,88392.6016,8513887324,41.4300003
8513907320,88387.7734,8513907320,41.4300003
8513928132,88386.5469,8513928132,41.4399986
8513947328,88385.625,8513947328,41.4399986
8513967320,88384.875,8513967320,41.4399986
8513987328,88392.5469,8513987328,41.4399986
8514007316,88390.1016,8514007316,41.4399986
8514027324,88385.4766,8514027324,41.4399986
8514047324,88388.875,8514047324,41.4399986
8514067316,88389.6719,8514067316,41.4399986
8514087324,88395.9766,8514087324,41.4300003
8514107320,88386.8984,8514107320,41.4399986
8514128124,88387.0234,8514128124,41.4399986
8514147320,88390.2734,8514147320,41.4399986
8514167316,88388.2031,8514167316,41.4300003
8514187328,88396.6719,8514187328,41.4399986
8514207316,88388.6719,8514207316,41.4399986
8514227320,88390.9219,8514227320,41.4399986
8514247320,88392.0781,8514247320,41.4399986
8514267320,88383.8281,8514267320,41.4300003
8514287324,88387.0781,8514287324,41.4399986
8514307324,88389.375,8514307324,41.4399986
8514328128,88384.6016,8514328128,41.4399986
8514347324,88389.0781,8514347324,41.4399986
8514367320,88388.0781,8514367320,41.4399986
8514387324,88392.625,8514387324,41.4399986
8514407320,88391.9766,8514407320,41.4300003
8514427324,88385.8281,8514427324,41.4399986
8514447328,88387.8984,8514447328,41.4300003
8514467320,88387.5469,8514467320,41.4399986
8514487324,88392.625,8514487324,41.4399986
8514507320,88389.6484,8514507320,41.4500008
8514528132,88390.5,8514528132,41.4399986
8514547324,88393.9531,8514547324,41.4399986
8514567320,88396.2734,8514567320,41.4399986
8514587328,88392.4219,8514587328,41.4300003
8514607320,88392.4219,8514607320,41.4300003
8514627328,88391.375,8514627328,41.4399986
8514647360,88392.7266,8514647360,41.4399986
8514667324,88396.6719,8514667324,41.4399986
8514687328,88383.2031,8514687328,41.4399986
8514707320,88385.6016,8514707320,41.4399986
8514728128,88391.2266,8514728128,41.4399986
8514747328,88389.375,8514747328,41.4399986
8514767320,88387.4219,8514767320,41.4399986
8514787328,88387.3516,8514787328,41.4399986
8514807320,88385.8281,8514807320,41.4399986
8514827328,88387.8516,8514827328,41.4300003
8514847320,88393.125,8514847320,41.4399986
8514867324,88393.5234,8514867324,41.4399986
8514887328,88380.3281,8514887328,41.4399986
8514907320,88385.6016,8514907320,41.4300003
8514928128,88387.3516,8514928128,41.4399986
8514947332,88389.3984,8514947332,41.4399986
8514967320,88392.4766,8514967320,41.4399986
8514987328,88382.3281,8514987328,41.4399986
8515007320,88384.4219,8515007320,41.4399986
8515027332,88396.3516,8515027332,41.4399986
8515047332,88387.1016,8515047332,41.4399986
8515067324,88395.9766,8515067324,41.4300003
8515087324,88391.1484,8515087324,41.4399986
8515107320,88388.5,8515107320,41.4399986
8515128128,88393.5781,8515128128,41.4399986
8515147328,88387.2031,8515147328,41.4399986
8515167328,88385.1484,8515167328,41.4399986
8515187328,88391.9219,8515187328,41.4399986
8515207324,88389.2031,8515207324,41.4399986
8515227324,88383.3516,8515227324,41.4399986
8515247328,88390.6719,8515247328,41.4399986
8515267324,88387.2266,8515267324,41.4399986
8515287328,88381.4766,8515287328,41.4399986
8515307320,88384.2266,8515307320,41.4399986
8515328136,88393.375,8515328136,41.4399986
8515347328,88380.7969,8515347328,41.4399986
8515367328,88390.3516,8515367328,41.4399986
8515387328,88395.5469,8515387328,41.4399986
8515407320,88388.3984,8515407320,41.4399986
8515427324,88396.6016,8515427324,41.4399986
8515447332,88381.9219,8515447332,41.4399986
8515467324,88388,8515467324,41.4399986
8515487332,88382.5234,8515487332,41.4399986
8515507320,88389.5,8515507320,41.4399986
8515528128,88392.2266,8515528128,41.4399986
8515547328,88387.9219,8515547328,41.4399986
8515567324,88389.4766,8515567324,41.4500008
8515587332,88383.3984,8515587332,41.4399986
8515607324,88386.75,8515607324,41.4399986
8515627332,88389.8281,8515627332,41.4399986
8515647328,88391.1719,8515647328,41.4399986
8515667328,88389.5234,8515667328,41.4399986
8515687328,88380.1484,8515687328,41.4399986
8515707324,88385.2266,8515707324,41.4399986
8515728132,88385.5781,8515728132,41.4399986
8515747328,88386.5781,8515747328,41.4399986
8515767328,88387.6719,8515767328,41.4300003
