timestamp,threadId,minimumStack
1946726,0,14148
8514405,1,14684
8514521,4,16204
8514544,5,16228
8513904,6,15580
8514510,7,16180
8512675,8,16180
1946726,0,14148
8515405,1,14684
8515521,4,16204
8515244,5,16228
8515322,6,15580
8515358,7,16180
8514675,8,16180
1946726,0,14148
8516405,1,14684
8516521,4,16204
8515943,5,16228
8516006,6,15580
8516419,7,16180
8514675,8,16180
1946726,0,14148
8517405,1,14684
8517521,4,16204
8517333,5,16228
8517394,6,15580
8517481,7,16180
8516675,8,16180
1946726,0,14148
8518405,1,14684
8518521,4,16204
8518024,5,16228
8518084,6,15580
8518539,7,16180
8516675,8,16180
1946726,0,14148
8519405,1,14684
8519521,4,16204
8519424,5,16228
8519486,6,15580
8519388,7,16180
8518675,8,16180
1946726,0,14148
8520405,1,14684
8520521,4,16204
8520124,5,16228
8520184,6,15580
8520448,7,16180
8518675,8,16180
1946726,0,14148
8521405,1,14684
8521521,4,16204
8521524,5,16228
8520886,6,15580
8521509,7,16180
8520675,8,16180
1946726,0,14148
8522405,1,14684
8522521,4,16204
8522223,5,16228
8522286,6,15580
8522358,7,16180
8520675,8,16180
1946726,0,14148
8523405,1,14684
8523521,4,16204
8522913,5,16228
8522973,6,15580
8523419,7,16180
8522675,8,16180
1946726,0,14148
8524405,1,14684
8524521,4,16204
8524304,5,16228
8524366,6,15580
8524481,7,16180
8522675,8,16180
1946726,0,14148
8525405,1,14684
8525521,4,16204
8525004,5,16228
8525082,6,15580
8525540,7,16180
8524675,8,16180
1946726,0,14148
8526405,1,14684
8526521,4,16204
8526404,5,16228
8526464,6,15580
8526388,7,16180
8524675,8,16180
1946726,0,14148
8527405,1,14684
8527521,4,16204
8527104,5,16228
8527164,6,15580
8527449,7,16180
8526675,8,16180
1946726,0,14148
8528405,1,14684
8528521,4,16204
8528503,5,16228
8528565,6,15580
8528510,7,16180
8526675,8,16180
1946726,0,14148
8529405,1,14684
8529521,4,16204
8529193,5,16228
8529253,6,15580
8529358,7,16180
8528675,8,16180
1946726,0,14148
8530405,1,14684
8530521,4,16204
8529884,5,16228
8529942,6,15580
8530419,7,16180
8528675,8,16180
1946726,0,14148
8531405,1,14684
8531521,4,16204
8531284,5,16228
8531374,6,15580
8531481,7,16180
8530675,8,16180
1946726,0,14148
8532405,1,14684
8532521,4,16204
8531984,5,16228
8532044,6,15580
8532540,7,16180
8530675,8,16180
1946726,0,14148
8533405,1,14684
8533521,4,16204
8533384,5,16228
8533446,6,15580
8533387,7,16180
8532675,8,16180
1946726,0,14148
8534405,1,14684
8534521,4,16204
8534083,5,16228
8534144,6,15580
8534447,7,16180
8532675,8,16180
1946726,0,14148
8535405,1,14684
8535521,4,16204
8535473,5,16228
8535533,6,15580
8535507,7,16180
8534675,8,16180
1946726,0,14148
8536405,1,14684
8536521,4,16204
8536165,5,16228
8536226,6,15580
8536355,7,16180
8534675,8,16180
1946726,0,14148
8537405,1,14684
8537521,4,16204
8537524,5,16228
8536924,6,15580
8537415,7,16180
8536675,8,16180
1946726,0,14148
8538405,1,14684
8538521,4,16204
8538193,5,16228
8538255,6,15580
8538474,7,16180
8536675,8,16180
1946726,0,14148
8539405,1,14684
8539521,4,16204
8539523,5,16228
8538914,6,15580
8539533,7,16180
8538675,8,16180
1946726,0,14148
8540405,1,14684
8540521,4,16204
8540184,5,16228
8540278,6,15580
8540381,7,16180
8538675,8,16180
1946726,0,14148
8541405,1,14684
8541565,4,16132
8541504,5,16228
8541565,6,15580
8541441,7,16180
8540675,8,16180
1946726,0,14148
8542405,1,14684
8542565,4,16132
8542165,5,16228
8542226,6,15580
8542502,7,16180
8540675,8,16180
1946726,0,14148
8543405,1,14684
8543565,4,16132
8543484,5,16228
8543544,6,15580
8543562,7,16180
8542675,8,16180
1946726,0,14148
8544405,1,14684
8544565,4,16132
8544144,5,16228
8544206,6,15580
8544412,7,16180
8542675,8,16180
1946726,0,14148
8545405,1,14684
8545565,4,16132
8545464,5,16228
8545525,6,15580
8545471,7,16180
8544675,8,16180
1946726,0,14148
8546405,1,14684
8546565,4,16132
8546124,5,16228
8546185,6,15580
8546533,7,16180
8544675,8,16180
1946726,0,14148
8547405,1,14684
8547565,4,16132
8547444,5,16228
8547504,6,15580
8547381,7,16180
8546675,8,16180
1946726,0,14148
8548405,1,14684
8548565,4,16132
8548104,5,16228
8548198,6,15580
8548441,7,16180
8546675,8,16180
1946726,0,14148
8549405,1,14684
8549565,4,16132
8549424,5,16228
8549486,6,15580
8549500,7,16180
8548675,8,16180
1946726,0,14148
8550405,1,14684
8550565,4,16132
8550084,5,16228
8550146,6,15580
8550560,7,16180
8548675,8,16180
1946726,0,14148
8551405,1,14684
8551565,4,16132
8551404,5,16228
8551466,6,15580
8551411,7,16180
8550675,8,16180
1946726,0,14148
8552405,1,14684
8552565,4,16132
8552064,5,16228
8552128,6,15580
8552472,7,16180
8550675,8,16180
1946726,0,14148
8553405,1,14684
8553565,4,16132
8553384,5,16228
8553442,6,15580
8553533,7,16180
8552675,8,16180
1946726,0,14148
8554405,1,14684
8554565,4,16132
8554044,5,16228
8554104,6,15580
8554381,7,16180
8552675,8,16180
1946726,0,14148
8555405,1,14684
8555565,4,16132
8555404,5,16228
8555462,6,15580
8555440,7,16180
8554675,8,16180
1946726,0,14148
8556405,1,14684
8556565,4,16132
8556093,5,16228
8556188,6,15580
8556500,7,16180
8554675,8,16180
1946726,0,14148
8557405,1,14684
8557565,4,16132
8557464,5,16228
8557522,6,15580
8557560,7,16180
8556675,8,16180
1946726,0,14148
8558405,1,14684
8558565,4,16132
8558144,5,16228
8558204,6,15580
8558409,7,16180
8556675,8,16180
1946726,0,14148
8559405,1,14684
8559565,4,16132
8559513,5,16228
8558882,6,15580
8559466,7,16180
8558675,8,16180
1946726,0,14148
8560405,1,14684
8560565,4,16132
8560200,5,16228
8560262,6,15580
8560527,7,16180
8558675,8,16180
1946726,0,14148
8561405,1,14684
8561565,4,16132
8561565,5,16228
8560944,6,15580
8561373,7,16180
8560675,8,16180
1946726,0,14148
8562405,1,14684
8562565,4,16132
8562244,5,16228
8562304,6,15580
8562434,7,16180
8560675,8,16180
1946726,0,14148
8563405,1,14684
8563565,4,16132
8562924,5,16228
8562985,6,15580
8563494,7,16180
8562675,8,16180
1946726,0,14148
8564405,1,14684
8564565,4,16132
8564304,5,16228
8564398,6,15580
8564554,7,16180
8562675,8,16180
1946726,0,14148
8565405,1,14684
8565565,4,16132
8564984,5,16228
8565044,6,15580
8565402,7,16180
8564675,8,16180
1946726,0,14148
8566405,1,14684
8566565,4,16132
8566353,5,16228
8566414,6,15580
8566460,7,16180
8564675,8,16180
1946726,0,14148
8567405,1,14684
8567565,4,16132
8567033,5,16228
8567095,6,15580
8567519,7,16180
8566675,8,16180
1946726,0,14148
8568405,1,14684
8568565,4,16132
8568404,5,16228
8568486,6,15580
8568367,7,16180
8566675,8,16180
1946726,0,14148
8569405,1,14684
8569565,4,16132
8569084,5,16228
8569148,6,15580
8569429,7,16180
8568675,8,16180
1946726,0,14148
8570405,1,14684
8570565,4,16132
8570453,5,16228
8570513,6,15580
8570490,7,16180
8568675,8,16180
1946726,0,14148
8571405,1,14684
8571565,4,16132
8571143,5,16228
8571204,6,15580
8571550,7,16180
8570675,8,16180
1946726,0,14148
8572405,1,14684
8572565,4,16132
8572504,5,16228
8571886,6,15580
8572397,7,16180
8570675,8,16180
1946726,0,14148
8573405,1,14684
8573565,4,16132
8573184,5,16228
8573246,6,15580
8573454,7,16180
8572675,8,16180
1946726,0,14148
8574405,1,14684
8574565,4,16132
8574563,5,16228
8573925,6,15580
8574513,7,16180
8572675,8,16180
1946726,0,14148
8575405,1,14684
8575565,4,16132
8575243,5,16228
8575304,6,15580
8575360,7,16180
8574675,8,16180
1946726,0,14148
8576405,1,14684
8576565,4,16132
8575924,5,16228
8575982,6,15580
8576420,7,16180
8574675,8,16180
1946726,0,14148
8577405,1,14684
8577565,4,16132
8577293,5,16228
8577350,6,15580
8577480,7,16180
8576675,8,16180
1946726,0,14148
8578405,1,14684
8578565,4,16132
8577973,5,16228
8578038,6,15580
8578540,7,16180
8576675,8,16180
1946726,0,14148
8579405,1,14684
8579565,4,16132
8579344,5,16228
8579408,6,15580
8579387,7,16180
8578675,8,16180
1946726,0,14148
8580405,1,14684
8580565,4,16132
8580024,5,16228
8580086,6,15580
8580447,7,16180
8578675,8,16180
1946726,0,14148
8581405,1,14684
8581565,4,16132
8581401,5,16228
8581464,6,15580
8581508,7,16180
8580675,8,16180
1946726,0,14148
8582405,1,14684
8582565,4,16132
8582083,5,16228
8582144,6,15580
8582354,7,16180
8580675,8,16180
1946726,0,14148
8583405,1,14684
8583565,4,16132
8583444,5,16228
8583506,6,15580
8583416,7,16180
8582675,8,16180
1946726,0,14148
8584405,1,14684
8584565,4,16132
8584124,5,16228
8584189,6,15580
8584476,7,16180
8582675,8,16180
1946726,0,14148
8585405,1,14684
8585565,4,16132
8585503,5,16228
8585566,6,15580
8585534,7,16180
8584675,8,16180
1946726,0,14148
8586405,1,14684
8586565,4,16132
8586184,5,16228
8586246,6,15580
8586381,7,16180
8584675,8,16180
1946726,0,14148
8587405,1,14684
8587565,4,16132
8587544,5,16228
8586926,6,15580
8587440,7,16180
8586675,8,16180
1946726,0,14148
8588405,1,14684
8588565,4,16132
8588233,5,16228
8588294,6,15580
8588499,7,16180
8586675,8,16180
1946726,0,14148
8589405,1,14684
8589565,4,16132
8588918,5,16228
8589012,6,15580
8589560,7,16180
8588675,8,16180
1946726,0,14148
8590405,1,14684
8590565,4,16132
8590284,5,16228
8590348,6,15580
8590411,7,16180
8588675,8,16180
1946726,0,14148
8591405,1,14684
8591565,4,16132
8590965,5,16228
8591026,6,15580
8591469,7,16180
8590675,8,16180
1946726,0,14148
8592405,1,14684
8592565,4,16132
8592343,5,16228
8592404,6,15580
8592529,7,16180
8590675,8,16180
1946726,0,14148
8593405,1,14684
8593565,4,16132
8593023,5,16228
8593082,6,15580
8593375,7,16180
8592675,8,16180
1946726,0,14148
8594405,1,14684
8594565,4,16132
8594384,5,16228
8594446,6,15580
8594434,7,16180
8592675,8,16180
1946726,0,14148
8595405,1,14684
8595565,4,16132
8595064,5,16228
8595124,6,15580
8595494,7,16180
8594675,8,16180
1946726,0,14148
8596405,1,14684
8596565,4,16132
8596443,5,16228
8596504,6,15580
8596555,7,16180
8594675,8,16180
1946726,0,14148
8597405,1,14684
8597565,4,16132
8597124,5,16228
8597219,6,15580
8597402,7,16180
8596675,8,16180
1946726,0,14148
8598405,1,14684
8598565,4,16132
8598493,5,16228
8598554,6,15580
8598460,7,16180
8596675,8,16180
1946726,0,14148
8599405,1,14684
8599565,4,16132
8599173,5,16228
8599233,6,15580
8599521,7,16180
8598675,8,16180
1946726,0,14148
8600405,1,14684
8600565,4,16132
8600544,5,16228
8599922,6,15580
8600368,7,16180
8598675,8,16180
1946726,0,14148
8601405,1,14684
8601565,4,16132
8601224,5,16228
8601286,6,15580
8601429,7,16180
8600675,8,16180
1946726,0,14148
8602405,1,14684
8602565,4,16132
8601904,5,16228
8601967,6,15580
8602490,7,16180
8600675,8,16180
1946726,0,14148
8603405,1,14684
8603565,4,16132
8603283,5,16228
8603344,6,15580
8603549,7,16180
8602675,8,16180
1946726,0,14148
8604405,1,14684
8604565,4,16132
8603965,5,16228
8604022,6,15580
8604396,7,16180
8602675,8,16180
1946726,0,14148
8605405,1,14684
8605565,4,16132
8605324,5,16228
8605418,6,15580
8605454,7,16180
8604675,8,16180
1946726,0,14148
8606406,1,14684
8606567,4,16132
8606004,5,16228
8606068,6,15580
8606514,7,16180
8604675,8,16180
1946726,0,14148
8607406,1,14684
8607567,4,16132
8607383,5,16228
8607444,6,15580
8607361,7,16180
8606675,8,16180
1946726,0,14148
8608406,1,14684
8608567,4,16132
8608064,5,16228
8608124,6,15580
8608424,7,16180
8606675,8,16180
1946726,0,14148
8609406,1,14684
8609567,4,16132
8609424,5,16228
8609493,6,15580
8609482,7,16180
8608675,8,16180
1946726,0,14148
8610406,1,14684
8610567,4,16132
8610113,5,16228
8610173,6,15580
8610542,7,16180
8608675,8,16180
1946726,0,14148
8611406,1,14684
8611567,4,16132
8611484,5,16228
8611544,6,15580
8611390,7,16180
8610675,8,16180
1946726,0,14148
8612406,1,14684
8612567,4,16132
8612165,5,16228
8612226,6,15580
8612449,7,16180
8610675,8,16180
1946726,0,14148
8613406,1,14684
8613567,4,16132
8613533,5,16228
8612926,6,15580
8613510,7,16180
8612675,8,16180
1946726,0,14148
8614406,1,14684
8614567,4,16132
8614223,5,16228
8614284,6,15580
8614357,7,16180
8612675,8,16180
1946726,0,14148
8615406,1,14684
8615567,4,16132
8614903,5,16228
8614966,6,15580
8615416,7,16180
8614675,8,16180
1946726,0,14148
8616406,1,14684
8616567,4,16132
8616264,5,16228
8616326,6,15580
8616476,7,16180
8614675,8,16180
1946726,0,14148
8617406,1,14684
8617567,4,16132
8616953,5,16228
8617011,6,15580
8617535,7,16180
8616675,8,16180
1946726,0,14148
8618406,1,14684
8618567,4,16132
8618324,5,16228
8618384,6,15580
8618381,7,16180
8616675,8,16180
1946726,0,14148
8619406,1,14684
8619567,4,16132
8619004,5,16228
8619066,6,15580
8619441,7,16180
8618675,8,16180
1946726,0,14148
8620406,1,14684
8620567,4,16132
8620365,5,16228
8620426,6,15580
8620502,7,16180
8618675,8,16180
1946726,0,14148
8621406,1,14684
8621567,4,16132
8621053,5,16228
8621145,6,15580
8621561,7,16180
8620675,8,16180
1946726,0,14148
8622406,1,14684
8622567,4,16132
8622424,5,16228
8622478,6,15580
8622410,7,16180
8620675,8,16180
1946726,0,14148
8623406,1,14684
8623567,4,16132
8623104,5,16228
8623162,6,15580
8623470,7,16180
8622675,8,16180
1946726,0,14148
8624406,1,14684
8624567,4,16132
8624478,5,16228
8624538,6,15580
8624529,7,16180
8622675,8,16180
1946726,0,14148
8625406,1,14684
8625567,4,16132
8625163,5,16228
8625226,6,15580
8625376,7,16180
8624675,8,16180
1946726,0,14148
8626406,1,14684
8626567,4,16132
8626524,5,16228
8625904,6,15580
8626436,7,16180
8624675,8,16180
1946726,0,14148
8627406,1,14684
8627567,4,16132
8627204,5,16228
8627266,6,15580
8627495,7,16180
8626675,8,16180
1946726,0,14148
8628406,1,14684
8628567,4,16132
8627893,5,16228
8627955,6,15580
8628555,7,16180
8626675,8,16180
1946726,0,14148
8629406,1,14684
8629567,4,16132
8629264,5,16228
8629324,6,15580
8629405,7,16180
8628675,8,16180
1946726,0,14148
8630406,1,14684
8630567,4,16132
8629944,5,16228
8630040,6,15580
8630461,7,16180
8628675,8,16180
1946726,0,14148
8631406,1,14684
8631567,4,16132
8631313,5,16228
8631376,6,15580
8631523,7,16180
8630675,8,16180
1946726,0,14148
8632406,1,14684
8632567,4,16132
8631998,5,16228
8632062,6,15580
8632371,7,16180
8630675,8,16180
1946726,0,14148
8633406,1,14684
8633567,4,16132
8633365,5,16228
8633424,6,15580
8633431,7,16180
8632675,8,16180
1946726,0,14148
8634406,1,14684
8634567,4,16132
8634044,5,16228
8634102,6,15580
8634491,7,16180
8632675,8,16180
1946726,0,14148
8635406,1,14684
8635567,4,16132
8635418,5,16228
8635479,6,15580
8635552,7,16180
8634675,8,16180
1946726,0,14148
8636406,1,14684
8636567,4,16132
8636103,5,16228
8636166,6,15580
8636399,7,16180
8634675,8,16180
1946726,0,14148
8637406,1,14684
8637567,4,16132
8637464,5,16228
8637522,6,15580
8637457,7,16180
8636675,8,16180
1946726,0,14148
8638406,1,14684
8638567,4,16132
8638144,5,16228
8638238,6,15580
8638517,7,16180
8636675,8,16180
1946726,0,14148
8639406,1,14684
8639567,4,16132
8639523,5,16228
8638895,6,15580
8639365,7,16180
8638675,8,16180
1946726,0,14148
8640406,1,14684
8640567,4,16132
8640204,5,16228
8640262,6,15580
8640427,7,16180
8638675,8,16180
1946726,0,14148
8641406,1,14684
8641567,4,16132
8641565,5,16228
8640944,6,15580
8641488,7,16180
8640675,8,16180
1946726,0,14148
8642406,1,14684
8642567,4,16132
8642253,5,16228
8642316,6,15580
8642547,7,16180
8640675,8,16180
1946726,0,14148
8643406,1,14684
8643567,4,16132
8642938,5,16228
8643000,6,15580
8643394,7,16180
8642675,8,16180
1946726,0,14148
8644406,1,14684
8644567,4,16132
8644304,5,16228
8644367,6,15580
8644454,7,16180
8642675,8,16180
1946726,0,14148
8645406,1,14684
8645567,4,16132
8644984,5,16228
8645044,6,15580
8645513,7,16180
8644675,8,16180
1946726,0,14148
8646406,1,14684
8646567,4,16132
8646363,5,16228
8646457,6,15580
8646359,7,16180
8644675,8,16180
1946726,0,14148
8647406,1,14684
8647567,4,16132
8647043,5,16228
8647106,6,15580
8647421,7,16180
8646675,8,16180
1946726,0,14148
8648406,1,14684
8648567,4,16132
8648404,5,16228
8648465,6,15580
8648480,7,16180
8646675,8,16180
1946726,0,14148
8649406,1,14684
8649567,4,16132
8649093,5,16228
8649155,6,15580
8649540,7,16180
8648675,8,16180
1946726,0,14148
8650406,1,14684
8650567,4,16132
8650464,5,16228
8650526,6,15580
8650388,7,16180
8648675,8,16180
1946726,0,14148
8651406,1,14684
8651567,4,16132
8651144,5,16228
8651206,6,15580
8651447,7,16180
8650675,8,16180
1946726,0,14148
8652406,1,14684
8652567,4,16132
8652513,5,16228
8651882,6,15580
8652507,7,16180
8650675,8,16180
1946726,0,14148
8653406,1,14684
8653567,4,16132
8653203,5,16228
8653264,6,15580
8653355,7,16180
8652675,8,16180
1946726,0,14148
8654406,1,14684
8654567,4,16132
8654565,5,16228
8653948,6,15580
8654415,7,16180
8652675,8,16180
1946726,0,14148
8655406,1,14684
