N,E,D,Vn,Ve
-77.4891614542871,45.5141171777347,-116.993983886688,2.40178343576577,1.21186350538368
-77.4651436199294,45.5262358127885,-116.93419960486,2.39977914619996,1.19534923365263
-77.4651436199294,45.5262358127885,-116.93419960486,2.39977914619996,1.19534923365263
-77.4411458284674,45.5381893051251,-116.876303217106,2.39806194593651,1.17877438100845
-77.3068176819083,45.3912529230902,-116.842948770151,2.28779116758396,1.24560719113977
-77.3068176819083,45.3912529230902,-116.842948770151,2.28779116758396,1.24560719113977
-77.2364548531174,45.3467321773729,-116.751352767821,2.30740078304249,1.38487578762924
-77.213380845287,45.3605809352492,-116.744629591931,2.30525205546042,1.36858074728427
-77.213380845287,45.3605809352492,-116.744629591931,2.30525205546042,1.36858074728427
-77.3717477427407,45.4616767481458,-116.636995574708,2.29234257413719,1.33346157267811
-77.3488243169993,45.4750113638726,-116.658351074486,2.29094834452867,1.31748871143484
-77.3488243169993,45.4750113638726,-116.658351074486,2.29094834452867,1.31748871143484
-77.511502518637,45.3373686272818,-116.640880385012,2.19069756596252,1.38644246180465
-77.4895955429774,45.3512330518999,-116.562960749702,2.18909405909807,1.37001082590769
-77.4895955429774,45.3512330518999,-116.562960749702,2.18909405909807,1.37001082590769
-77.4034038044736,45.4320096252249,-116.473473802809,2.0742342983169,1.33575247422693
-77.3826614614905,45.4453671499672,-116.414656857406,2.07263213812131,1.31947064749412
-77.3826614614905,45.4453671499672,-116.414656857406,2.07263213812131,1.31947064749412
-77.3619351401092,45.4585618564422,-116.38390441371,2.07078909529181,1.30304746478602
-77.39187773462,45.4698237899156,-116.26864827613,2.10944972379841,1.38910315623757
-77.39187773462,45.4698237899156,-116.26864827613,2.10944972379841,1.38910315623757
-77.3578080440606,45.5422514305577,-116.263380976796,2.15571900701761,1.43681261705793
-77.3362508539904,45.5566195567283,-116.179870068109,2.15393023835818,1.42036604990266
-77.3362508539904,45.5566195567283,-116.179870068109,2.15393023835818,1.42036604990266
-77.1768603424419,45.3472772222214,-116.181007239144,2.12740904776998,1.38676343861917
-77.1555862519642,45.3611448566076,-116.206759980077,2.12558064325969,1.37031576127
-77.1555862519642,45.3611448566076,-116.206759980077,2.12558064325969,1.37031576127
-77.1969954583842,45.3161242592963,-116.224984745217,2.17520994328371,1.38832261786269
-77.1752433589514,45.3300074854749,-116.152069507989,2.173746558741,1.37157696162105
-77.1752433589514,45.3300074854749,-116.152069507989,2.173746558741,1.37157696162105
-77.1051100340356,45.4058756733386,-116.069197761915,2.20304146834939,1.31123140445414
-77.083079619352,45.4189879873831,-115.992365673949,2.20173968370243,1.2948760949574
-77.083079619352,45.4189879873831,-115.992365673949,2.20173968370243,1.2948760949574
-77.061062222515,45.4319367483327,-115.947598899093,2.20024146309624,1.27823542394176
-76.8541183420853,45.4414266914894,-115.949702785458,2.16321682397039,1.2429532260059
-76.8541183420853,45.4414266914894,-115.949702785458,2.16321682397039,1.2429532260059
-76.8725007677039,45.5587620485536,-115.836686856653,2.15678631954407,1.34699795852899
-76.8509329045084,45.5722320281389,-115.755012594822,2.15488135477863,1.33015391583901
-76.8509329045084,45.5722320281389,-115.755012594822,2.15488135477863,1.33015391583901
-76.8685026323953,45.5830494970194,-115.754447546494,2.09413180962422,1.37704891846683
-76.8475613142991,45.596819986204,-115.675505115207,2.09236367583395,1.36044241365883
-76.8475613142991,45.596819986204,-115.675505115207,2.09236367583395,1.36044241365883
-76.8104267125962,45.5800527992991,-115.675832314948,2.11644794148194,1.41643617599045
-76.7892622331814,45.5942171610591,-115.603003939272,2.11484896237847,1.3998722382296
-76.7892622331814,45.5942171610591,-115.603003939272,2.11484896237847,1.3998722382296
-76.7933079838931,45.8275186565462,-115.591812814425,2.06228743969644,1.59058643699865
-76.7726851094962,45.8434245209162,-115.644012266131,2.06063774558833,1.57419236086856
-76.7726851094962,45.8434245209162,-115.644012266131,2.06063774558833,1.57419236086856
-76.7520787320403,45.8591664445249,-115.579658052656,2.05936017749229,1.55782824915812
-76.663996859196,45.9833829129572,-115.578447711403,1.95143313797174,1.51405283527756
-76.663996859196,45.9833829129572,-115.578447711403,1.95143313797174,1.51405283527756
-76.7926220495153,45.7210077779195,-115.558255387269,2.06661005208509,1.44667938841725
-76.7719559489945,45.7354745718036,-115.47422281538,2.0650966315475,1.43000261885486
-76.7719559489945,45.7354745718036,-115.47422281538,2.0650966315475,1.43000261885486
-76.9872545482229,45.7936003715359,-115.464399849331,1.96532925705347,1.3928348511723
-76.9676012556524,45.8075287200477,-115.428819086737,1.96381039941798,1.37627141709406
-76.9676012556524,45.8075287200477,-115.428819086737,1.96381039941798,1.37627141709406
-76.7858221961656,46.1007773263943,-115.37523942861,1.98900817532456,1.51189217450909
-76.7659321144123,46.1158962481393,-115.419425149283,1.98740223771579,1.49521430185981
-76.7659321144123,46.1158962481393,-115.419425149283,1.98740223771579,1.49521430185981
-76.726645849229,45.9266014252054,-115.432849364702,2.00938068778391,1.35822171769831
-76.7065520423511,45.9401836423824,-115.432116499384,2.00741349320692,1.34208244674804
-76.7065520423511,45.9401836423824,-115.432116499384,2.00741349320692,1.34208244674804
-76.6864779074191,45.9536044668499,-115.349520602318,2.00605740715795,1.32514623665853
-76.7914270874771,46.06607607827,-115.327085059301,2.02444038825805,1.37196218573866
-76.7914270874771,46.06607607827,-115.327085059301,2.02444038825805,1.37196218573866
-76.8204130547305,46.1435182774936,-115.233891605747,1.95209956055773,1.23690616147395
-76.8008920591248,46.1558873391083,-115.174971866686,1.9505894820753,1.22021141509765
-76.8008920591248,46.1558873391083,-115.174971866686,1.9505894820753,1.22021141509765
-76.6407087005848,46.2756691453828,-115.095217562206,1.92858759333645,1.32261435786899
-76.6214228246514,46.2888952889615,-115.03713223153,1.92716895831385,1.30586377051853
-76.6214228246514,46.2888952889615,-115.03713223153,1.92716895831385,1.30586377051853
-76.7140361970595,46.412863663531,-114.998349224278,1.86983563635477,1.3253105588502
-76.6953378406959,46.4261167691195,-114.946900753054,1.86842353649818,1.30878274222882
-76.6953378406959,46.4261167691195,-114.946900753054,1.86842353649818,1.30878274222882
-76.6810541238826,46.2365307007786,-114.93203019826,1.99439422592232,1.32695800346949
-76.6611101816234,46.2498002808132,-114.902059798758,1.99275848014064,1.31023374322177
-76.6611101816234,46.2498002808132,-114.902059798758,1.99275848014064,1.31023374322177
-76.641182596822,46.2629026182455,-114.87139137434,1.99087625747116,1.29354027641358
-76.4502013483099,46.1123863430116,-114.761478115323,2.05398179089476,1.31180903349849
-76.4502013483099,46.1123863430116,-114.761478115323,2.05398179089476,1.31180903349849
-76.453635988868,46.069437025145,-114.712503834948,2.13511313655438,1.35636009683365
-76.4322848575025,46.0830006261133,-114.624964561332,2.13344197149114,1.33989484669198
-76.4322848575025,46.0830006261133,-114.624964561332,2.13344197149114,1.33989484669198
-76.2650099872953,46.1501949346405,-114.5663061559,2.19368279495596,1.30510554092414
-76.2430731593457,46.1632459900498,-114.458889421122,2.19206909640608,1.28846462841328
-76.2430731593457,46.1632459900498,-114.458889421122,2.19206909640608,1.28846462841328
-76.3722449140657,46.2694563690963,-114.407104825027,2.08713388845141,1.36336264055375
-76.3513735751812,46.2830899955018,-114.379691675179,2.08564274016575,1.34656577115047
-76.3513735751812,46.2830899955018,-114.379691675179,2.08564274016575,1.34656577115047
-76.5081464209209,46.1326542911143,-114.351514118594,2.07602481414439,1.41270201386572
-76.4873861727794,46.146781311253,-114.209115890675,2.07438476364408,1.39605707888495
-76.4873861727794,46.146781311253,-114.209115890675,2.07438476364408,1.39605707888495
-76.466642325143,46.1607418820418,-114.111118629134,2.07259725306294,1.37971636774701
-76.4295820482584,46.1024956514746,-114.021351075591,2.18648905439997,1.45647421257057
-76.4295820482584,46.1024956514746,-114.021351075591,2.18648905439997,1.45647421257057
-76.3413512884211,46.1416634056377,-114.01465805239,2.17533184943459,1.45988931752568
-76.3195979699267,46.156262298813,-114.004877707819,2.17320192774218,1.44301506909364
-76.3195979699267,46.156262298813,-114.004877707819,2.17320192774218,1.44301506909364
-76.2626082077614,46.1576942443407,-113.992087990592,2.30241330981082,1.49294210565792
-76.2395840746633,46.1726236653973,-113.978118963174,2.30091287704159,1.47584783148398
-76.2395840746633,46.1726236653973,-113.978118963174,2.30091287704159,1.47584783148398
-76.2407163860667,46.3027354242691,-113.992690632512,2.30203051896754,1.46344567075696
-76.217696080877,46.3173698809767,-113.918010627542,2.30071836946044,1.44686593681339
-76.217696080877,46.3173698809767,-113.918010627542,2.30071836946044,1.44686593681339
-76.0260277133602,46.2808216368737,-113.927719943003,2.39329763266004,1.47026151722614
-76.0020947370337,46.295524252046,-113.907674480028,2.39155802175655,1.45364477412706
-76.0020947370337,46.295524252046,-113.907674480028,2.39155802175655,1.45364477412706
-75.978179156816,46.3100606997873,-113.937295407537,2.39005170746926,1.436658297907
-75.8529440869538,46.3287158285612,-113.873731893473,2.36850341415163,1.36445642743907
-75.8529440869538,46.3287158285612,-113.873731893473,2.36850341415163,1.36445642743907
-75.9715419088496,46.4910164591825,-113.895990129063,2.44532730343897,1.1913271820672
-75.9470886358152,46.5029297310032,-113.813053616778,2.44362277717032,1.17461581317721
-75.9470886358152,46.5029297310032,-113.813053616778,2.44362277717032,1.17461581317721
-75.8395397004448,46.5155924800804,-113.821718901092,2.39728723711635,1.28781244327282
-75.8155668280736,46.5284706045131,-113.800665989875,2.39581777444414,1.27131941291991
-75.8155668280736,46.5284706045131,-113.800665989875,2.39581777444414,1.27131941291991
-75.8587821340621,46.5275685502981,-113.668674676512,2.44010020412962,1.48686681474846
-75.8343811320209,46.5424372184456,-113.669823995633,2.43856977372254,1.46996835707236
-75.8343811320209,46.5424372184456,-113.669823995633,2.43856977372254,1.46996835707236
-75.6413561166995,46.5422868019124,-113.587337022632,2.38805670554262,1.40054129244533
-75.6174755496441,46.5562922148369,-113.528344516909,2.38714535242296,1.38361553773738
-75.6174755496441,46.5562922148369,-113.528344516909,2.38714535242296,1.38361553773738
-75.5936040961199,46.5701283702142,-113.506150444364,2.38557269695918,1.36676309766058
-75.6258561333498,46.5541939780949,-113.526710070818,2.31654725157529,1.2948541430456
-75.6258561333498,46.5541939780949,-113.526710070818,2.31654725157529,1.2948541430456
-75.5572843842556,46.4759433260586,-113.477033572454,2.3575913320258,1.21214274070981
-75.5337084709353,46.4880647534657,-113.397554208669,2.3561099882701,1.19512212486415
-75.5337084709353,46.4880647534657,-113.397554208669,2.3561099882701,1.19512212486415
-75.5637119887875,46.7231140369639,-113.399104055067,2.48306528493319,1.32200793908434
-75.5388813359382,46.7363341163547,-113.365895728371,2.48155393096258,1.30534520832476
-75.5388813359382,46.7363341163547,-113.365895728371,2.48155393096258,1.30534520832476
-75.5263924281068,46.761345111632,-113.373989389433,2.41311611794711,1.30852694920323
-75.5022612669273,46.774430381124,-113.310475724714,2.41196797640728,1.29177513086111
-75.5022612669273,46.774430381124,-113.310475724714,2.41196797640728,1.29177513086111
-75.4718828261946,46.7769232676235,-113.292614229299,2.44503656730965,1.37029560685189
-75.4474324605215,46.790626223692,-113.261497252682,2.44353690210965,1.35399799829898
-75.4474324605215,46.790626223692,-113.261497252682,2.44353690210965,1.35399799829898
-75.4229970915004,46.804166203675,-113.207028234291,2.44248440148497,1.33732563982057
-75.2955925409471,46.789022247161,-113.197962235776,2.28552864112767,1.39742632005048
-75.2955925409471,46.789022247161,-113.197962235776,2.28552864112767,1.39742632005048
-75.3599433295063,46.8595087361633,-113.184114862427,2.28868973673137,1.49937587750335
-75.337056432139,46.8745024949383,-113.183078301898,2.28725250040348,1.48267245317328
-75.337056432139,46.8745024949383,-113.183078301898,2.28725250040348,1.48267245317328
-75.2945329740789,46.8513828944157,-113.175289072034,2.30725949031334,1.47250008546007
-75.2714603791757,46.8661078952704,-113.138238032391,2.30594409647691,1.45549586343624
-75.2714603791757,46.8661078952704,-113.138238032391,2.30594409647691,1.45549586343624
-75.1642447009452,47.0770291378467,-113.109423309931,2.39787271692075,1.5162991825616
-75.140265973776,47.0921921296723,-113.113052421078,2.39654047468098,1.49943370782403
-75.140265973776,47.0921921296723,-113.113052421078,2.39654047468098,1.49943370782403
-75.1123985981613,47.1946430535962,-113.099313526538,2.36145940630182,1.47022155968078
-75.0887840040983,47.2093452691931,-113.018074262317,2.35978975856238,1.45340914893069
-75.0887840040983,47.2093452691931,-113.018074262317,2.35978975856238,1.45340914893069
-75.0651861065127,47.2238793606824,-113.073783136185,2.35815718151575,1.43612366852124
-74.9053773532335,47.4767800191968,-113.04778167436,2.37806612275601,1.42055860467972
-74.9053773532335,47.4767800191968,-113.04778167436,2.37806612275601,1.42055860467972
-75.0134794848429,47.7353775349869,-113.069860859296,2.390028488515,1.30771397686353
-74.9895791999577,47.7484546747555,-113.009441495997,2.38850047872067,1.29040496876857
-74.9895791999577,47.7484546747555,-113.009441495997,2.38850047872067,1.29040496876857
-74.9630543436035,47.8957109756503,-113.005055038414,2.33769002574473,1.21335781244392
-74.9396774433461,47.9078445537747,-112.934646928987,2.33555098442148,1.19662362607986
-74.9396774433461,47.9078445537747,-112.934646928987,2.33555098442148,1.19662362607986
-74.802996814143,47.908955597851,-112.918815201639,2.38739255231681,1.13369392367042
-74.7791228886198,47.9202925370877,-112.889651284076,2.38548600479291,1.11676301695808
-74.7791228886198,47.9202925370877,-112.889651284076,2.38548600479291,1.11676301695808
-74.8270123836581,47.8191801857758,-112.880715452824,2.27672864126492,1.1279853718821
-74.8042450972454,47.8304600394946,-112.83556071395,2.27516355938859,1.11060051007349
-74.8042450972454,47.8304600394946,-112.83556071395,2.27516355938859,1.11060051007349
-74.7814934616515,47.8415660445954,-112.776174086489,2.27340800128309,1.0939443692567
-74.8272212812008,47.8526938920547,-112.795484447899,2.27349467022857,1.22973149731346
-74.8272212812008,47.8526938920547,-112.795484447899,2.27349467022857,1.22973149731346
-74.7847531390393,47.7896168566111,-112.734130568714,2.32776951916022,1.24307880574401
-74.7614754438477,47.8020476446686,-112.679946104421,2.32592673654169,1.22570074074596
-74.7614754438477,47.8020476446686,-112.679946104421,2.32592673654169,1.22570074074596
-74.9935624878717,47.682867084078,-112.62749328917,2.28951786948515,1.29155076566102
-74.9706673091768,47.6957825917347,-112.520867203622,2.28757595090324,1.27460459870419
-74.9706673091768,47.6957825917347,-112.520867203622,2.28757595090324,1.27460459870419
-74.9834768986164,47.6079604211285,-112.483802710036,2.37301410831601,1.22476234822276
-74.9597467575332,47.6202080446108,-112.420054582361,2.37158526501502,1.2077768769132
-74.9597467575332,47.6202080446108,-112.420054582361,2.37158526501502,1.2077768769132
-74.9458705621652,47.6841210313106,-112.394978023274,2.26437542516302,1.26066627458818
-74.9232268079136,47.6967276940565,-112.409220319858,2.26308927795763,1.24311778182498
-74.9232268079136,47.6967276940565,-112.409220319858,2.26308927795763,1.24311778182498
-74.900595915134,47.7091588718747,-112.383095442325,2.26131962248763,1.22621421449493
-74.9100550757067,47.5533239433611,-112.331720386357,2.23768686811494,1.0804159455711
-74.9100550757067,47.5533239433611,-112.331720386357,2.23768686811494,1.0804159455711
-74.9560815296748,47.7037450507388,-112.346594448716,2.12160241608931,1.14707368799037
-74.9348655055139,47.7152157876187,-112.28617495133,2.12029344496533,1.13005362203633
-74.9348655055139,47.7152157876187,-112.28617495133,2.12029344496533,1.13005362203633
-74.8078306297813,47.7219803111946,-112.241632227936,2.12178305538426,1.21333504718657
-74.7866127992275,47.7341136616665,-112.299814392032,2.12055712659123,1.19632766008853
-74.7866127992275,47.7341136616665,-112.299814392032,2.12055712659123,1.19632766008853
-74.7304632660435,47.8384047547833,-112.265747808169,2.18074231290373,1.36498477440425
-74.7086558429144,47.8520546025274,-112.234587117792,2.17904240913861,1.34796746002702
-74.7086558429144,47.8520546025274,-112.234587117792,2.17904240913861,1.34796746002702
-74.7085210394274,47.7158870676861,-112.169595253696,2.21315233145691,1.18669368440263
-74.6863895161128,47.7277540045301,-112.141554764785,2.21165954051831,1.16988273981533
-74.6863895161128,47.7277540045301,-112.141554764785,2.21165954051831,1.16988273981533
-74.6642729207076,47.7394528319283,-112.035961603359,2.20984573603943,1.15250451579326
-74.5333199203356,47.8455268551066,-111.980688156973,2.18716995806403,1.0962686830936
-74.5333199203356,47.8455268551066,-111.980688156973,2.18716995806403,1.0962686830936
-74.4961830967186,47.9668134369331,-111.894020840565,2.15714044547221,1.07242472692125
-74.4746116922638,47.9775376842023,-111.881582597791,2.1558155227493,1.05557137096607
-74.4746116922638,47.9775376842023,-111.881582597791,2.1558155227493,1.05557137096607
-74.6269040579101,47.9925493093905,-111.87492946838,2.12846549030691,1.14914508962424
-74.605619403007,48.0040407602868,-111.758693056217,2.12644550497693,1.13230572003029
-74.605619403007,48.0040407602868,-111.758693056217,2.12644550497693,1.13230572003029
-74.4487678110615,48.0090559168882,-111.724502668504,2.18649216955626,1.14465408231833
-74.4269028893659,48.0205024577114,-111.750831296565,2.18504031698289,1.12763672591027
-74.4269028893659,48.0205024577114,-111.750831296565,2.18504031698289,1.12763672591027
-74.2853141803071,48.1125276829852,-111.689322395449,2.38230666961789,1.05217134150247
-74.2614911136109,48.1230493964003,-111.621032377059,2.38100031162674,1.03519353995846
-74.2614911136109,48.1230493964003,-111.621032377059,2.38100031162674,1.03519353995846
-74.2376811104946,48.1334013317999,-111.652635813753,2.3794059827303,1.01830394475938
-74.2926670452585,48.1168781255801,-111.648619818421,2.47858104154981,1.02176068808947
-74.2926670452585,48.1168781255801,-111.648619818421,2.47858104154981,1.02176068808947
-74.1057607105787,47.8868887807375,-111.599523553787,2.60672816786795,1.05787618781921
-74.0796934289,47.8974675426157,-111.520598442246,2.60522264865127,1.04089005704216
-74.0796934289,47.8974675426157,-111.520598442246,2.60522264865127,1.04089005704216
-74.1090572378541,47.9045723888482,-111.503467395322,2.38815769906883,1.2432955718917
-74.0851756608635,47.9170053445671,-111.478293056745,2.38675938450524,1.22630399380671
-74.0851756608635,47.9170053445671,-111.478293056745,2.38675938450524,1.22630399380671
-73.8596452246513,47.9227958766201,-111.483705055452,2.4263103866012,1.16127351063471
-73.8353821207853,47.9344086117265,-111.389655104561,2.42477434720433,1.14452448669059
-73.8353821207853,47.9344086117265,-111.389655104561,2.42477434720433,1.14452448669059
-74.0074051297804,47.894865598327,-111.364803584926,2.3444747541688,1.01013248755016
-73.9839603822388,47.9049669232025,-111.326888081841,2.34311832572352,0.993321441518663
-73.9839603822388,47.9049669232025,-111.326888081841,2.34311832572352,0.993321441518663
-73.9605291989815,47.9149001376177,-111.319920163154,2.34118877753364,0.976697034759386
-74.0782366252464,48.0873375818322,-111.353499216331,2.24317563761992,0.940178778302785
-74.0782366252464,48.0873375818322,-111.353499216331,2.24317563761992,0.940178778302785
-74.1195592004404,48.209862715454,-111.283324524298,2.31001558528083,1.150206135804
-74.0964590445876,48.2213647768121,-111.330554536136,2.3087485822403,1.13339438981225
-74.0964590445876,48.2213647768121,-111.330554536136,2.3087485822403,1.13339438981225
-74.0194688524838,48.1229305274771,-111.28585837228,2.32446749206236,1.06117712213048
-73.9962241775631,48.1335422986984,-111.294990949168,2.32293355562731,1.0444325219233
-73.9962241775631,48.1335422986984,-111.294990949168,2.32293355562731,1.0444325219233
-73.9540811679725,48.2318382089571,-111.319771251295,2.28588499603686,0.985736214572221
-73.9312223180122,48.2416955711028,-111.223593374503,2.28432621093374,0.968730251073752
-73.9312223180122,48.2416955711028,-111.223593374503,2.28432621093374,0.968730251073752
-73.9940482455048,48.2424206181876,-111.182711780681,2.2302376931928,0.97484126817493
-73.9717458685728,48.2521690308694,-111.221726682079,2.22847989111458,0.958010654736304
-73.9717458685728,48.2521690308694,-111.221726682079,2.22847989111458,0.958010654736304
-73.9494610696617,48.2617491374168,-111.172535388323,2.22661214807207,0.940971468821843
-74.0212021947874,48.1581163113623,-111.203484367525,2.234765862358,0.886795217937764
-74.0212021947874,48.1581163113623,-111.203484367525,2.234765862358,0.886795217937764
-73.8801526932767,48.294297423749,-111.158679639556,2.34146960130861,1.02066425595926
-73.8567379972636,48.3045040663086,-111.073443842578,2.33986686137604,1.00382365540606
-73.8567379972636,48.3045040663086,-111.073443842578,2.33986686137604,1.00382365540606
-73.6986469908647,48.3635627030296,-111.006536270749,2.39296924956551,1.06185050344744
-73.674717298369,48.3741812080641,-110.980112949821,2.39177462669144,1.04536773085231
-73.674717298369,48.3741812080641,-110.980112949821,2.39177462669144,1.04536773085231
-73.5259133229956,48.319779146722,-110.970342696222,2.43051456961353,0.973725323732522
-73.5016081772994,48.3295163999593,-110.912163428755,2.42906035197358,0.956898872166152
-73.5016081772994,48.3295163999593,-110.912163428755,2.42906035197358,0.956898872166152
-73.5614251999084,48.6662080757854,-110.901208976789,2.47977832537894,0.897034285980877
-73.5366274166547,48.6751784186452,-110.866324031896,2.47779609569673,0.880067980979513
-73.5366274166547,48.6751784186452,-110.866324031896,2.47779609569673,0.880067980979513
-73.5118494556977,48.683979098455,-110.825640181196,2.47648974481391,0.863125113670752
-73.3800083976034,48.6837080623645,-110.796772173152,2.52382521572314,0.987845832671446
-73.3800083976034,48.6837080623645,-110.796772173152,2.52382521572314,0.987845832671446
-73.3576183929235,48.7462865892959,-110.805569171814,2.47042834349782,1.02509908677393
-73.3329141094885,48.7565375801636,-110.721816190985,2.46890577113917,1.00836781665351
-73.3329141094885,48.7565375801636,-110.721816190985,2.46890577113917,1.00836781665351
-73.223521990663,48.6876191686442,-110.689484897258,2.33009007373881,1.15570386235431
-73.2002210899256,48.6991762072678,-110.658261358148,2.32838827534669,1.13874144907926
-73.2002210899256,48.6991762072678,-110.658261358148,2.32838827534669,1.13874144907926
-73.4281972559219,48.4767910375052,-110.659532768219,2.37302903423491,1.05137826391088
-73.4044669655796,48.4873048201443,-110.591138583391,2.37148119347084,1.03502721779461
-73.4044669655796,48.4873048201443,-110.591138583391,2.37148119347084,1.03502721779461
-73.4153794220211,48.7169325042523,-110.624368320355,2.38337190071652,1.08356218302132
-73.3915457030139,48.7277681260825,-110.553860118709,2.38145988591429,1.0667041918049
-73.3915457030139,48.7277681260825,-110.553860118709,2.38145988591429,1.0667041918049
-73.3677311041548,48.7384351680006,-110.417492488675,2.38009947019154,1.05010030286727
-73.1511366394215,48.7909882772208,-110.414339633693,2.44880363422369,1.02702093698308
-73.1511366394215,48.7909882772208,-110.414339633693,2.44880363422369,1.02702093698308
-72.9664074241584,48.7865464639175,-110.306745480222,2.44942152943676,1.06149147896607
-72.941913208864,48.7971613787072,-110.268725585768,2.4478008519383,1.04471850556139
-72.941913208864,48.7971613787072,-110.268725585768,2.4478008519383,1.04471850556139
-73.0638545991952,48.9230409994254,-110.226744213143,2.40334429290126,1.05620983056623
-73.0398211562662,48.9336030977311,-110.203598214278,2.40214841093427,1.0393154847428
-73.0398211562662,48.9336030977311,-110.203598214278,2.40214841093427,1.0393154847428
-72.9216946700443,48.9645889400715,-110.23366724387,2.39606628288933,1.0780873863401
-72.8977340072154,48.9753698139349,-110.18278369542,2.39454585571001,1.06149319604506
-72.8977340072154,48.9753698139349,-110.18278369542,2.39454585571001,1.06149319604506
-72.9249450065174,48.9257169840674,-110.096882508684,2.25590970136942,1.02784148138359
-72.9023859095038,48.9359953988812,-110.041541192924,2.25445247791652,1.01090876222725
-72.9023859095038,48.9359953988812,-110.041541192924,2.25445247791652,1.01090876222725
-72.8798413847246,48.9461044865035,-109.933871498964,2.2526798281623,0.994027576948973
-72.8296454995401,48.7913063218054,-109.808523533028,2.31535763875121,1.03107647052656
-72.8296454995401,48.7913063218054,-109.808523533028,2.31535763875121,1.03107647052656
-72.9528239483505,48.7282014881002,-109.80211710113,2.39174920398097,1.20630348744924
-72.9289064563107,48.7402645229747,-109.768168188826,2.39025726695463,1.18946717546199
-72.9289064563107,48.7402645229747,-109.768168188826,2.39025726695463,1.18946717546199
-72.8487958157372,48.7563136273421,-109.68826357965,2.36664301897373,1.169435292662
-72.8251293855475,48.7680079802688,-109.684133763598,2.36468808989972,1.15245299692324
-72.8251293855475,48.7680079802688,-109.684133763598,2.36468808989972,1.15245299692324
-72.5364417691081,48.8434679734475,-109.586080718879,2.49655423473307,1.2018105264898
-72.5114762267608,48.8554860787124,-109.539877544171,2.49491552418257,1.18523583835362
-72.5114762267608,48.8554860787124,-109.539877544171,2.49491552418257,1.18523583835362
-72.4346541514351,48.9293027269319,-109.540567780346,2.546555506139,1.18139259448295
-72.4091885963737,48.9411166528767,-109.485590262503,2.54507598862498,1.16419233399153
-72.4091885963737,48.9411166528767,-109.485590262503,2.54507598862498,1.16419233399153
-72.3837378364875,48.9527585762166,-109.474263705163,2.5432569560964,1.14745612280505
-72.5419160233492,49.0127861476529,-109.439024497122,2.51133027265727,1.07565025083703
-72.5419160233492,49.0127861476529,-109.439024497122,2.51133027265727,1.07565025083703
-72.4053291339526,49.055845136617,-109.443385336887,2.48288544186046,1.23908782710978
-72.3805002795339,49.0682360148881,-109.437345909634,2.48116284018099,1.22255521763416
-72.3805002795339,49.0682360148881,-109.437345909634,2.48116284018099,1.22255521763416
-72.2784284739592,49.2774397063887,-109.408991634691,2.34132278241165,1.29061605527719
-72.2550152461351,49.2903458669415,-109.395600127145,2.3399027322022,1.2739935929374
-72.2550152461351,49.2903458669415,-109.395600127145,2.3399027322022,1.2739935929374
-72.267676324296,49.2642484594024,-109.471807062051,2.24688385400132,1.38395431054578
-72.2452074857559,49.2780880025079,-109.397684579117,2.24541295734907,1.36701630462802
-72.2452074857559,49.2780880025079,-109.397684579117,2.24541295734907,1.36701630462802
-72.2023201930239,49.2077994374267,-109.345057828251,2.2065048848349,1.32045898275034
-72.1802551441756,49.2210040272542,-109.381390327534,2.20499607663922,1.3033075245365
-72.1802551441756,49.2210040272542,-109.381390327534,2.20499607663922,1.3033075245365
-72.1582051834091,49.2340371024995,-109.36626766318,2.2031269246684,1.28640617230497
-72.0559389241553,49.2324575513774,-109.22089705925,2.25039333835887,1.31388103418674
-72.0559389241553,49.2324575513774,-109.22089705925,2.25039333835887,1.31388103418674
-71.9879332219489,49.2561972968052,-109.1775663571,2.22998819307964,1.31765873679073
-71.9656333400181,49.2693738841731,-109.125200269637,2.22797641355504,1.30109811399553
-71.9656333400181,49.2693738841731,-109.125200269637,2.22797641355504,1.30109811399553
-71.83542306774,49.3445088069219,-109.121644400512,2.10150917872472,1.31437810861045
-71.8144079759527,49.357652588008,-109.120126869231,2.09989158829606,1.2973699573294
-71.8144079759527,49.357652588008,-109.120126869231,2.09989158829606,1.2973699573294
-71.9500762319979,49.3808764763374,-109.075208013657,2.15707214006919,1.26484826011383
-71.9285055105972,49.3935249589385,-109.080624053106,2.1551628496077,1.24795132359053
-71.9285055105972,49.3935249589385,-109.080624053106,2.1551628496077,1.24795132359053
-71.8573606095807,49.5087501360929,-109.059904535929,2.15845799638358,1.14295270454864
-71.8357760296168,49.5201796631384,-109.008552343058,2.15679155555227,1.12612578121343
-71.8357760296168,49.5201796631384,-109.008552343058,2.15679155555227,1.12612578121343
-71.8142081140613,49.5314409209506,-108.920480886549,2.15552267851312,1.10906026123215
-71.7701645820779,49.6620309047632,-108.901403110823,2.21115740138455,1.15286861590574
-71.7701645820779,49.6620309047632,-108.901403110823,2.21115740138455,1.15286861590574
-71.7665773748766,49.5808793665065,-108.877827479081,2.19556539608505,1.09327614857998
-71.7446217209157,49.5918121279924,-108.883034105524,2.19399911360165,1.07656039636805
-71.7446217209157,49.5918121279924,-108.883034105524,2.19399911360165,1.07656039636805
-71.6681176504143,49.7159727188809,-108.841162910888,2.03292895888733,1.26913281148373
-71.6477883608254,49.7286640469957,-108.795448034219,2.03123813991334,1.25220586581293
-71.6477883608254,49.7286640469957,-108.795448034219,2.03123813991334,1.25220586581293
